Report Date,Week End Date,Geography Type,Geography Name,Facility Type,Count of CLI Visits,Count of ED Visits,Count of UC Visits,Percent of CLI Visits,Count of CLI Hospitalizations,Percent of  CLI Hospitalizations
2021-01-25,2020-04-04,Health Region,Central Region,Urgent Care,93,0,3003,3,0,0
2021-01-25,2020-12-05,Health Region,Eastern Region,Emergency Department,1362,15122,0,9,258,19
2021-01-25,2020-05-09,Health Region,Eastern Region,Urgent Care,808,0,5829,14,0,0
2021-01-25,2020-09-12,Health Region,Southwest Region,Emergency Department,617,9665,0,6,170,28
2021-01-25,2020-08-15,Health Region,Northern Region,Urgent Care,1404,0,6333,22,0,0
2021-01-25,2020-10-17,Health Region,Southwest Region,Urgent Care,143,0,1549,9,0,0
2021-01-25,2020-06-27,Health Region,Northern Region,Emergency Department,526,8854,0,6,74,14
2021-01-25,2020-09-12,Health Region,Northern Region,Urgent Care,1811,0,7121,25,0,0
2021-01-25,2020-04-18,Health Region,Northwest Region,Urgent Care,105,0,1415,7,0,0
2021-01-25,2020-08-29,Health Region,Southwest Region,Emergency Department,567,9523,0,6,160,28
2021-01-25,2020-12-12,Health Region,Central Region,Urgent Care,2559,0,7122,36,0,0
2021-01-25,2021-01-16,Health Region,Eastern Region,Urgent Care,6827,0,14074,49,0,0
2021-01-25,2020-08-15,Health Region,Northern Region,Emergency Department,617,9200,0,7,65,11
2021-01-25,2020-07-11,Health Region,Southwest Region,Emergency Department,595,9969,0,6,166,28
2021-01-25,2021-01-02,Health Region,Southwest Region,Urgent Care,303,0,1672,18,0,0
2021-01-25,2020-06-13,Health Region,Eastern Region,Emergency Department,484,13432,0,4,195,40
2021-01-25,2020-08-01,Health Region,Eastern Region,Emergency Department,1709,15705,0,11,327,19
2021-01-25,2020-05-23,Health Region,Southwest Region,Emergency Department,321,7872,0,4,144,45
2021-01-25,2020-11-28,Health Region,Eastern Region,Urgent Care,3627,0,10119,36,0,0
2021-01-25,2020-10-10,Health Region,Eastern Region,Urgent Care,2054,0,9868,21,0,0
2021-01-25,2020-08-29,Health Region,Northwest Region,Emergency Department,488,8798,0,6,142,29
2021-01-25,2020-07-11,Health Region,Northwest Region,Emergency Department,474,8819,0,5,149,31
2021-01-25,2020-05-09,Health Region,Central Region,Urgent Care,1035,0,4505,23,0,0
2021-01-25,2020-11-14,Health Region,Central Region,Emergency Department,1106,12552,0,9,325,29
2021-01-25,2020-09-26,Health Region,Central Region,Emergency Department,888,12075,0,7,290,33
2021-01-25,2021-01-02,Health Region,Northwest Region,Emergency Department,1374,9375,0,15,327,24
2021-01-25,2020-11-21,Health Region,Northwest Region,Urgent Care,981,0,3372,29,0,0
2021-01-25,2021-01-09,Health Region,Northwest Region,Urgent Care,2066,0,4559,45,0,0
2021-01-25,2020-11-14,Health Region,Northwest Region,Emergency Department,648,9475,0,7,192,30
2021-01-25,2020-10-03,Health Region,Eastern Region,Emergency Department,890,14895,0,6,266,30
2021-01-25,2020-08-15,Health Region,Eastern Region,Emergency Department,1299,14942,0,9,273,21
2021-01-25,2020-06-27,Health Region,Southwest Region,Emergency Department,477,9462,0,5,158,33
2021-01-25,2020-05-09,Health Region,Southwest Region,Emergency Department,392,7253,0,5,178,45
2021-01-25,2020-03-21,Health Region,Southwest Region,Emergency Department,849,9056,0,9,181,21
2021-01-25,2020-11-28,Health Region,Central Region,Emergency Department,1300,11631,0,11,362,28
2021-01-25,2021-01-16,Health Region,Central Region,Emergency Department,2138,11842,0,18,637,30
2021-01-25,2020-10-31,Health Region,Northern Region,Urgent Care,2305,0,7226,32,0,0
2021-01-25,2021-01-23,Health Region,Northwest Region,Urgent Care,1481,0,3850,38,0,0
2021-01-25,2020-10-31,Health Region,Northwest Region,Emergency Department,533,8400,0,6,151,28
2021-01-25,2020-03-07,Health Region,Central Region,Urgent Care,398,0,7414,5,0,0
2021-01-25,2020-04-11,Health Region,Northern Region,Urgent Care,379,0,2985,13,0,0
2021-01-25,2020-06-13,Health Region,Southwest Region,Urgent Care,37,0,1694,2,0,0
2021-01-25,2020-07-25,Health Region,Southwest Region,Emergency Department,590,9370,0,6,137,23
2021-01-25,2020-05-30,Health Region,Eastern Region,Emergency Department,528,12297,0,4,185,35
2021-01-25,2020-03-07,Health Region,Central Region,Emergency Department,709,15697,0,5,206,29
2021-01-25,2020-03-07,Health Region,Northwest Region,Emergency Department,595,11249,0,5,145,24
2021-01-25,2020-05-23,Health Region,Central Region,Emergency Department,817,10003,0,8,337,41
2021-01-25,2020-06-13,Health Region,Northern Region,Emergency Department,608,8494,0,7,86,14
2021-01-25,2020-11-14,Health Region,Northern Region,Urgent Care,2634,0,7742,34,0,0
2021-01-25,2020-10-31,Health Region,Southwest Region,Urgent Care,166,0,1619,10,0,0
2021-01-25,2020-08-29,Health Region,Northern Region,Urgent Care,1652,0,6546,25,0,0
2021-01-25,2020-03-21,Health Region,Central Region,Urgent Care,329,0,4706,7,0,0
2021-01-25,2020-04-11,Health Region,Northern Region,Emergency Department,1118,6591,0,17,101,9
2021-01-25,2020-06-27,Health Region,Northern Region,Urgent Care,2262,0,6401,35,0,0
2021-01-25,2020-08-29,Health Region,Southwest Region,Urgent Care,90,0,1479,6,0,0
2021-01-25,2020-03-28,Health Region,Eastern Region,Emergency Department,1303,12121,0,11,259,20
2021-01-25,2020-03-21,Health Region,Eastern Region,Urgent Care,660,0,8081,8,0,0
2021-01-25,2020-10-10,Health Region,Central Region,Urgent Care,1585,0,6772,23,0,0
2021-01-25,2020-11-14,Health Region,Eastern Region,Urgent Care,3154,0,10700,29,0,0
2021-01-25,2020-08-08,Health Region,Eastern Region,Urgent Care,1136,0,7995,14,0,0
2021-01-25,2020-10-31,Health Region,Northern Region,Emergency Department,619,9284,0,7,70,11
2021-01-25,2021-01-16,Health Region,Northern Region,Urgent Care,4941,0,10343,48,0,0
2021-01-25,2020-05-09,Health Region,Northwest Region,Emergency Department,617,6781,0,9,160,26
2021-01-25,2020-08-29,Health Region,Northern Region,Emergency Department,681,9517,0,7,77,11
2021-01-25,2020-06-20,Health Region,Northwest Region,Urgent Care,324,0,2496,13,0,0
2021-01-25,2020-03-07,Health Region,Southwest Region,Emergency Department,643,11799,0,5,180,28
2021-01-25,2020-05-23,Health Region,Central Region,Urgent Care,1717,0,5535,31,0,0
2021-01-25,2020-10-17,Health Region,Eastern Region,Emergency Department,895,15016,0,6,257,29
2021-01-25,2020-07-25,Health Region,Central Region,Emergency Department,901,11926,0,8,278,31
2021-01-25,2021-01-16,Health Region,Northwest Region,Emergency Department,1418,9047,0,16,314,22
2021-01-25,2020-11-07,Health Region,Northwest Region,Urgent Care,726,0,3017,24,0,0
2021-01-25,2020-03-21,Health Region,Central Region,Emergency Department,1355,12505,0,11,217,16
2021-01-25,2020-06-06,Health Region,Central Region,Urgent Care,1889,0,6009,31,0,0
2021-01-25,2020-07-11,Health Region,Eastern Region,Urgent Care,2680,0,10349,26,0,0
2021-01-25,2020-12-19,Health Region,Eastern Region,Emergency Department,1693,14408,0,12,330,19
2021-01-25,2021-01-02,Health Region,Northern Region,Emergency Department,1540,9531,0,16,143,9
2021-01-25,2020-10-24,Health Region,Northwest Region,Urgent Care,573,0,3079,19,0,0
2021-01-25,2020-05-09,Health Region,Central Region,Emergency Department,733,9093,0,8,353,48
2021-01-25,2020-07-25,Health Region,Central Region,Urgent Care,1114,0,5976,19,0,0
2021-01-25,2020-05-23,Health Region,Eastern Region,Urgent Care,1176,0,6611,18,0,0
2021-01-25,2020-05-16,Health Region,Eastern Region,Emergency Department,569,11312,0,5,203,36
2021-01-25,2020-06-13,Health Region,Northern Region,Urgent Care,2184,0,6317,35,0,0
2021-01-25,2020-04-25,Health Region,Northern Region,Urgent Care,532,0,3124,17,0,0
2021-01-25,2020-09-05,Health Region,Northwest Region,Urgent Care,313,0,2733,11,0,0
2021-01-25,2020-07-18,Health Region,Northwest Region,Urgent Care,517,0,2941,18,0,0
2021-01-25,2020-04-11,Health Region,Southwest Region,Urgent Care,60,0,852,7,0,0
2021-01-25,2020-09-26,Health Region,Southwest Region,Emergency Department,590,9353,0,6,163,28
2021-01-25,2020-03-28,Health Region,Northern Region,Emergency Department,1128,7962,0,14,94,8
2021-01-25,2020-06-27,Health Region,Southwest Region,Urgent Care,111,0,2085,5,0,0
2021-01-25,2020-08-15,Health Region,Southwest Region,Urgent Care,54,0,1455,4,0,0
2021-01-25,2020-07-04,Health Region,Northwest Region,Urgent Care,364,0,2707,13,0,0
2021-01-25,2020-07-11,Health Region,Central Region,Emergency Department,878,12366,0,7,290,33
2021-01-25,2020-08-22,Health Region,Northwest Region,Urgent Care,261,0,2741,10,0,0
2021-01-25,2020-09-26,Health Region,Central Region,Urgent Care,1505,0,6757,22,0,0
2021-01-25,2020-08-08,Health Region,Central Region,Urgent Care,994,0,5765,17,0,0
2021-01-25,2020-09-12,Health Region,Eastern Region,Urgent Care,1398,0,8906,16,0,0
2021-01-25,2020-03-14,Health Region,Eastern Region,Emergency Department,1356,18865,0,7,238,18
2021-01-25,2020-04-25,Health Region,Southwest Region,Urgent Care,36,0,782,5,0,0
2021-01-25,2021-01-16,Health Region,Southwest Region,Emergency Department,1850,9765,0,19,576,31
2021-01-25,2020-11-28,Health Region,Southwest Region,Emergency Department,1174,9072,0,13,364,31
2021-01-25,2020-12-19,Health Region,Central Region,Emergency Department,1616,11687,0,14,532,33
2021-01-25,2020-08-15,Health Region,Eastern Region,Urgent Care,1148,0,8597,13,0,0
2021-01-25,2020-08-01,Health Region,Northern Region,Emergency Department,613,9207,0,7,76,12
2021-01-25,2020-05-30,Health Region,Northern Region,Urgent Care,2375,0,5866,40,0,0
2021-01-25,2020-04-25,Health Region,Central Region,Emergency Department,555,7997,0,7,211,38
2021-01-25,2020-11-28,Health Region,Southwest Region,Urgent Care,161,0,1374,12,0,0
2021-01-25,2020-10-03,Health Region,Southwest Region,Emergency Department,755,9452,0,8,211,28
2021-01-25,2020-09-12,Health Region,Southwest Region,Urgent Care,97,0,1555,6,0,0
2021-01-25,2021-01-23,Health Region,Northern Region,Urgent Care,4171,0,9206,45,0,0
2021-01-25,2020-12-19,Health Region,Southwest Region,Emergency Department,1811,9792,0,18,541,30
2021-01-25,2020-03-14,Health Region,Northern Region,Urgent Care,629,0,8754,7,0,0
2021-01-25,2020-08-01,Health Region,Southwest Region,Emergency Department,686,9688,0,7,168,24
2021-01-25,2021-01-23,Health Region,Northern Region,Emergency Department,1466,9421,0,16,138,9
2021-01-25,2020-10-24,Health Region,Eastern Region,Emergency Department,853,14957,0,6,238,28
2021-01-25,2021-01-02,Health Region,Eastern Region,Urgent Care,7473,0,14041,53,0,0
2021-01-25,2020-10-03,Health Region,Northwest Region,Emergency Department,562,8961,0,6,162,29
2021-01-25,2020-06-13,Health Region,Northwest Region,Urgent Care,367,0,2473,15,0,0
2021-01-25,2020-10-17,Health Region,Central Region,Urgent Care,1466,0,6452,23,0,0
2021-01-25,2020-09-05,Health Region,Northern Region,Emergency Department,597,9633,0,6,65,11
2021-01-25,2020-11-21,Health Region,Northern Region,Urgent Care,3594,0,8691,41,0,0
2021-01-25,2020-05-30,Health Region,Northern Region,Emergency Department,999,8407,0,12,108,11
2021-01-25,2020-07-11,Health Region,Southwest Region,Urgent Care,147,0,2499,6,0,0
2021-01-25,2020-11-14,Health Region,Southwest Region,Urgent Care,163,0,1612,10,0,0
2021-01-25,2020-12-05,Health Region,Northwest Region,Emergency Department,1053,9024,0,12,267,25
2021-01-25,2020-10-17,Health Region,Northwest Region,Emergency Department,467,8476,0,6,146,31
2021-01-25,2020-05-30,Health Region,Central Region,Emergency Department,840,10299,0,8,330,39
2021-01-25,2020-10-17,Health Region,Southwest Region,Emergency Department,857,9376,0,9,244,28
2021-01-25,2020-09-26,Health Region,Southwest Region,Urgent Care,106,0,1526,7,0,0
2021-01-25,2020-04-11,Health Region,Central Region,Emergency Department,778,7803,0,10,307,39
2021-01-25,2020-06-27,Health Region,Central Region,Urgent Care,1760,0,6132,29,0,0
2021-01-25,2021-01-09,Health Region,Eastern Region,Emergency Department,3046,15724,0,19,421,14
2021-01-25,2020-12-05,Health Region,Southwest Region,Emergency Department,1337,9284,0,14,390,29
2021-01-25,2020-08-15,Health Region,Central Region,Urgent Care,1095,0,6067,18,0,0
2021-01-25,2020-06-13,Health Region,Eastern Region,Urgent Care,1090,0,7462,15,0,0
2021-01-25,2021-01-02,Health Region,Central Region,Emergency Department,2137,12646,0,17,609,28
2021-01-25,2020-10-03,Health Region,Northwest Region,Urgent Care,379,0,2970,13,0,0
2021-01-25,2020-08-15,Health Region,Northwest Region,Urgent Care,302,0,2672,11,0,0
2021-01-25,2020-12-05,Health Region,Northwest Region,Urgent Care,1176,0,3486,34,0,0
2021-01-25,2020-03-28,Health Region,Central Region,Emergency Department,1064,9789,0,11,253,24
2021-01-25,2020-07-25,Health Region,Southwest Region,Urgent Care,215,0,2927,7,0,0
2021-01-25,2020-11-21,Health Region,Eastern Region,Emergency Department,1140,14818,0,8,211,19
2021-01-25,2020-11-21,Health Region,Northern Region,Emergency Department,1198,9643,0,12,117,10
2021-01-25,2020-09-19,Health Region,Eastern Region,Emergency Department,797,14463,0,6,244,31
2021-01-25,2020-11-07,Health Region,Eastern Region,Emergency Department,873,14412,0,6,217,25
2021-01-25,2020-12-26,Health Region,Eastern Region,Emergency Department,1521,13386,0,11,326,21
2021-01-25,2020-12-19,Health Region,Northern Region,Urgent Care,4441,0,9222,48,0,0
2021-01-25,2020-10-03,Health Region,Northern Region,Emergency Department,587,9822,0,6,55,9
2021-01-25,2020-12-19,Health Region,Northwest Region,Emergency Department,1106,8371,0,13,271,25
2021-01-25,2020-10-17,Health Region,Northwest Region,Urgent Care,543,0,3047,18,0,0
2021-01-25,2020-04-25,Health Region,Central Region,Urgent Care,736,0,3692,20,0,0
2021-01-25,2020-06-13,Health Region,Central Region,Urgent Care,1793,0,6315,28,0,0
2021-01-25,2020-04-11,Health Region,Eastern Region,Urgent Care,170,0,4661,4,0,0
2021-01-25,2020-03-28,Health Region,Southwest Region,Emergency Department,706,7355,0,10,177,25
2021-01-25,2020-08-29,Health Region,Central Region,Urgent Care,966,0,5921,16,0,0
2021-01-25,2021-01-23,Health Region,Eastern Region,Emergency Department,2620,15141,0,17,429,16
2021-01-25,2020-09-19,Health Region,Northern Region,Emergency Department,575,9339,0,6,64,11
2021-01-25,2021-01-16,Health Region,Central Region,Urgent Care,4501,0,9831,46,0,0
2021-01-25,2020-09-05,Health Region,Eastern Region,Emergency Department,1004,14901,0,7,276,27
2021-01-25,2020-06-13,Health Region,Central Region,Emergency Department,684,11151,0,6,263,38
2021-01-25,2020-03-14,Health Region,Northwest Region,Urgent Care,299,0,3805,8,0,0
2021-01-25,2020-08-15,Health Region,Southwest Region,Emergency Department,639,9623,0,7,184,29
2021-01-25,2020-04-11,Health Region,Central Region,Urgent Care,100,0,2892,3,0,0
2021-01-25,2020-12-19,Health Region,Northwest Region,Urgent Care,1304,0,3391,38,0,0
2021-01-25,2021-01-02,Health Region,Southwest Region,Emergency Department,1988,10272,0,19,548,28
2021-01-25,2020-04-18,Health Region,Eastern Region,Emergency Department,694,9492,0,7,222,32
2021-01-25,2020-07-04,Health Region,Northern Region,Emergency Department,555,9037,0,6,59,11
2021-01-25,2020-12-05,Health Region,Northern Region,Urgent Care,4270,0,9131,47,0,0
2021-01-25,2020-04-25,Health Region,Eastern Region,Urgent Care,304,0,4938,6,0,0
2021-01-25,2020-06-13,Health Region,Southwest Region,Emergency Department,322,9111,0,4,139,43
2021-01-25,2020-08-15,Health Region,Northwest Region,Emergency Department,512,9015,0,6,155,30
2021-01-25,2020-12-12,Health Region,Southwest Region,Urgent Care,174,0,1461,12,0,0
2021-01-25,2020-12-05,Health Region,Northern Region,Emergency Department,1355,9690,0,14,137,10
2021-01-25,2021-01-16,Health Region,Southwest Region,Urgent Care,188,0,1330,14,0,0
2021-01-25,2020-07-18,Health Region,Northern Region,Emergency Department,591,9107,0,6,76,13
2021-01-25,2020-10-03,Health Region,Northern Region,Urgent Care,2305,0,7750,30,0,0
2021-01-25,2020-05-23,Health Region,Southwest Region,Urgent Care,27,0,1013,3,0,0
2021-01-25,2020-06-27,Health Region,Eastern Region,Urgent Care,1531,0,7760,20,0,0
2021-01-25,2020-03-28,Health Region,Northwest Region,Emergency Department,756,7028,0,11,150,20
2021-01-25,2020-10-31,Health Region,Southwest Region,Emergency Department,998,9412,0,11,272,27
2021-01-25,2020-10-31,Health Region,Central Region,Emergency Department,924,11888,0,8,290,31
2021-01-25,2020-08-01,Health Region,Northwest Region,Urgent Care,312,0,2730,11,0,0
2021-01-25,2020-04-11,Health Region,Northwest Region,Emergency Department,600,6025,0,10,168,28
2021-01-25,2020-08-22,Health Region,Eastern Region,Emergency Department,1219,15055,0,8,289,24
2021-01-25,2020-08-29,Health Region,Eastern Region,Urgent Care,950,0,8466,11,0,0
2021-01-25,2020-05-30,Health Region,Northwest Region,Emergency Department,530,7778,0,7,144,27
2021-01-25,2020-03-28,Health Region,Northern Region,Urgent Care,316,0,3692,9,0,0
2021-01-25,2020-05-16,Health Region,Northern Region,Urgent Care,1621,0,4470,36,0,0
2021-01-25,2020-09-12,Health Region,Central Region,Urgent Care,1452,0,6444,23,0,0
2021-01-25,2020-10-17,Health Region,Eastern Region,Urgent Care,1958,0,9553,20,0,0
2021-01-25,2020-10-17,Health Region,Central Region,Emergency Department,935,12258,0,8,331,35
2021-01-25,2020-07-04,Health Region,Eastern Region,Emergency Department,1011,14858,0,7,235,23
2021-01-25,2020-04-11,Health Region,Southwest Region,Emergency Department,460,6244,0,7,160,35
2021-01-25,2020-05-30,Health Region,Southwest Region,Emergency Department,314,8593,0,4,126,40
2021-01-25,2020-05-16,Health Region,Northern Region,Emergency Department,1312,8118,0,16,137,10
2021-01-25,2020-03-21,Health Region,Southwest Region,Urgent Care,200,0,1744,11,0,0
2021-01-25,2020-05-09,Health Region,Southwest Region,Urgent Care,47,0,956,5,0,0
2021-01-25,2020-12-19,Health Region,Central Region,Urgent Care,3213,0,7855,41,0,0
2021-01-25,2020-05-02,Health Region,Eastern Region,Emergency Department,696,10369,0,7,205,29
2021-01-25,2020-08-29,Health Region,Central Region,Emergency Department,865,12258,0,7,269,31
2021-01-25,2020-08-01,Health Region,Northern Region,Urgent Care,1315,0,6070,22,0,0
2021-01-25,2020-05-30,Health Region,Northwest Region,Urgent Care,380,0,2174,17,0,0
2021-01-25,2020-04-11,Health Region,Northwest Region,Urgent Care,99,0,1481,7,0,0
2021-01-25,2020-09-19,Health Region,Northern Region,Urgent Care,1960,0,7294,27,0,0
2021-01-25,2020-10-31,Health Region,Central Region,Urgent Care,1706,0,6626,26,0,0
2021-01-25,2020-08-15,Health Region,Central Region,Emergency Department,836,11942,0,7,304,36
2021-01-25,2020-05-16,Health Region,Northwest Region,Urgent Care,332,0,1910,17,0,0
2021-01-25,2020-11-14,Health Region,Central Region,Urgent Care,1907,0,7052,27,0,0
2021-01-25,2021-01-02,Health Region,Central Region,Urgent Care,4641,0,9649,48,0,0
2021-01-25,2020-12-19,Health Region,Eastern Region,Urgent Care,5512,0,11996,46,0,0
2021-01-25,2020-10-31,Health Region,Eastern Region,Urgent Care,2277,0,9604,24,0,0
2021-01-25,2020-08-01,Health Region,Northwest Region,Emergency Department,496,9077,0,5,132,27
2021-01-25,2020-06-13,Health Region,Northwest Region,Emergency Department,379,8127,0,5,118,31
2021-01-25,2020-06-27,Health Region,Central Region,Emergency Department,716,11668,0,6,268,37
2021-01-25,2020-07-18,Health Region,Northern Region,Urgent Care,2561,0,7483,34,0,0
2021-01-25,2020-05-02,Health Region,Northern Region,Emergency Department,1498,7927,0,19,147,10
2021-01-25,2020-03-28,Health Region,Northwest Region,Urgent Care,161,0,1745,9,0,0
2021-01-25,2020-03-07,Health Region,Southwest Region,Urgent Care,212,0,2596,8,0,0
2021-01-25,2020-06-20,Health Region,Eastern Region,Emergency Department,525,13537,0,4,183,35
2021-01-25,2020-03-14,Health Region,Northern Region,Emergency Department,1165,12642,0,9,69,6
2021-01-25,2021-01-09,Health Region,Northwest Region,Emergency Department,1547,9373,0,17,328,21
2021-01-25,2021-01-16,Health Region,Northwest Region,Urgent Care,1775,0,4234,42,0,0
2021-01-25,2020-03-21,Health Region,Eastern Region,Emergency Department,1691,14985,0,11,248,15
2021-01-25,2020-05-16,Health Region,Northwest Region,Emergency Department,605,6985,0,9,166,27
2021-01-25,2020-04-04,Health Region,Southwest Region,Urgent Care,77,0,949,8,0,0
2021-01-25,2020-03-14,Health Region,Central Region,Urgent Care,417,0,7210,6,0,0
2021-01-25,2020-04-04,Health Region,Northern Region,Emergency Department,1005,6819,0,15,95,9
2021-01-25,2020-06-20,Health Region,Northern Region,Urgent Care,2205,0,6196,36,0,0
2021-01-25,2020-08-22,Health Region,Southwest Region,Urgent Care,61,0,1499,4,0,0
2021-01-25,2020-08-01,Health Region,Central Region,Emergency Department,960,12150,0,8,300,31
2021-01-25,2021-01-09,Health Region,Southwest Region,Emergency Department,2247,10172,0,22,638,28
2021-01-25,2020-11-07,Health Region,Northern Region,Urgent Care,2389,0,7215,33,0,0
2021-01-25,2020-11-07,Health Region,Northern Region,Emergency Department,739,9346,0,8,77,10
2021-01-25,2020-05-30,Health Region,Central Region,Urgent Care,1838,0,5755,32,0,0
2021-01-25,2020-03-14,Health Region,Central Region,Emergency Department,978,15868,0,6,192,20
2021-01-25,2020-03-28,Health Region,Eastern Region,Urgent Care,384,0,5652,7,0,0
2021-01-25,2020-06-06,Health Region,Eastern Region,Emergency Department,518,12701,0,4,211,41
2021-01-25,2020-08-22,Health Region,Northern Region,Emergency Department,686,9573,0,7,69,10
2021-01-25,2021-01-09,Health Region,Southwest Region,Urgent Care,284,0,1459,19,0,0
2021-01-25,2020-10-31,Health Region,Northwest Region,Urgent Care,607,0,3117,19,0,0
2021-01-25,2021-01-23,Health Region,Central Region,Urgent Care,3842,0,8936,43,0,0
2021-01-25,2020-07-18,Health Region,Southwest Region,Emergency Department,609,9581,0,6,163,27
2021-01-25,2020-11-07,Health Region,Central Region,Emergency Department,1029,11827,0,9,335,33
2021-01-25,2020-11-14,Health Region,Northwest Region,Urgent Care,808,0,3161,26,0,0
2021-01-25,2020-05-23,Health Region,Eastern Region,Emergency Department,596,11716,0,5,216,36
2021-01-25,2020-05-16,Health Region,Central Region,Urgent Care,1466,0,4999,29,0,0
2021-01-25,2020-11-21,Health Region,Eastern Region,Urgent Care,3922,0,11162,35,0,0
2021-01-25,2020-03-07,Health Region,Northwest Region,Urgent Care,262,0,3831,7,0,0
2021-01-25,2020-07-18,Health Region,Central Region,Emergency Department,878,12100,0,7,272,31
2021-01-25,2020-10-03,Health Region,Central Region,Urgent Care,1584,0,6905,23,0,0
2021-01-25,2020-10-24,Health Region,Northern Region,Emergency Department,640,9624,0,7,81,13
2021-01-25,2020-09-05,Health Region,Central Region,Emergency Department,960,12361,0,8,324,34
2021-01-25,2020-11-07,Health Region,Southwest Region,Emergency Department,1005,9407,0,11,306,30
2021-01-25,2020-08-01,Health Region,Eastern Region,Urgent Care,1362,0,8581,16,0,0
2021-01-25,2020-05-02,Health Region,Northwest Region,Emergency Department,633,6898,0,9,137,22
2021-01-25,2020-05-09,Health Region,Northwest Region,Urgent Care,250,0,1727,14,0,0
2021-01-25,2020-04-18,Health Region,Southwest Region,Urgent Care,47,0,811,6,0,0
2021-01-25,2021-01-23,Health Region,Northwest Region,Emergency Department,1296,8825,0,15,294,23
2021-01-25,2020-11-21,Health Region,Central Region,Urgent Care,2222,0,7227,31,0,0
2021-01-25,2020-09-19,Health Region,Eastern Region,Urgent Care,1408,0,8963,16,0,0
2021-01-25,2020-03-14,Health Region,Northwest Region,Emergency Department,774,11149,0,7,139,18
2021-01-25,2020-06-27,Health Region,Northwest Region,Urgent Care,350,0,2465,14,0,0
2021-01-25,2020-05-02,Health Region,Central Region,Emergency Department,647,8448,0,8,225,35
2021-01-25,2021-01-09,Health Region,Northern Region,Emergency Department,1783,9724,0,18,140,8
2021-01-25,2020-04-18,Health Region,Northern Region,Urgent Care,355,0,2861,12,0,0
2021-01-25,2020-06-06,Health Region,Southwest Region,Urgent Care,30,0,1330,2,0,0
2021-01-25,2021-01-23,Health Region,Southwest Region,Emergency Department,1584,9565,0,17,476,30
2021-01-25,2020-05-02,Health Region,Southwest Region,Urgent Care,33,0,883,4,0,0
2021-01-25,2020-06-20,Health Region,Southwest Region,Urgent Care,35,0,1890,2,0,0
2021-01-25,2020-08-08,Health Region,Southwest Region,Urgent Care,65,0,1733,4,0,0
2021-01-25,2020-05-16,Health Region,Central Region,Emergency Department,699,9334,0,7,300,43
2021-01-25,2020-07-04,Health Region,Central Region,Emergency Department,710,11502,0,6,257,36
2021-01-25,2020-08-29,Health Region,Northwest Region,Urgent Care,261,0,2707,10,0,0
2021-01-25,2020-09-19,Health Region,Central Region,Urgent Care,1507,0,6857,22,0,0
2021-01-25,2020-08-01,Health Region,Central Region,Urgent Care,972,0,5889,17,0,0
2021-01-25,2020-07-18,Health Region,Eastern Region,Urgent Care,2406,0,9986,24,0,0
2021-01-25,2020-05-30,Health Region,Eastern Region,Urgent Care,1249,0,7116,18,0,0
2021-01-25,2020-04-18,Health Region,Northwest Region,Emergency Department,599,6171,0,10,155,26
2021-01-25,2020-10-10,Health Region,Southwest Region,Urgent Care,132,0,1629,8,0,0
