Report Date,Week End Date,Geography Type,Geography Name,Facility Type,Count of CLI Visits,Count of ED Visits,Count of UC Visits,Percent of CLI Visits,Count of CLI Hospitalizations,Percent of  CLI Hospitalizations
02/22/2021,08/15/2020,Health Region,Northern Region,Emergency Department,617,9199,0,7,65,11
02/22/2021,07/11/2020,Health Region,Southwest Region,Emergency Department,595,9969,0,6,166,28
02/22/2021,01/02/2021,Health Region,Southwest Region,Urgent Care,303,0,1672,18,0,0
02/22/2021,08/01/2020,Health Region,Eastern Region,Emergency Department,1709,15705,0,11,327,19
02/22/2021,06/13/2020,Health Region,Eastern Region,Emergency Department,484,13432,0,4,195,40
02/22/2021,05/23/2020,Health Region,Southwest Region,Emergency Department,321,7872,0,4,144,45
02/22/2021,10/10/2020,Health Region,Eastern Region,Urgent Care,2054,0,9868,21,0,0
02/22/2021,11/28/2020,Health Region,Eastern Region,Urgent Care,3627,0,10119,36,0,0
02/22/2021,07/11/2020,Health Region,Northwest Region,Emergency Department,474,8820,0,5,149,31
02/22/2021,08/29/2020,Health Region,Northwest Region,Emergency Department,488,8798,0,6,142,29
02/22/2021,05/09/2020,Health Region,Central Region,Urgent Care,1035,0,4505,23,0,0
02/22/2021,09/26/2020,Health Region,Central Region,Emergency Department,888,12075,0,7,290,33
02/22/2021,11/14/2020,Health Region,Central Region,Emergency Department,1106,12554,0,9,325,29
02/22/2021,02/13/2021,Health Region,Eastern Region,Urgent Care,4328,0,10823,40,0,0
02/22/2021,01/09/2021,Health Region,Northwest Region,Urgent Care,2067,0,4560,45,0,0
02/22/2021,11/14/2020,Health Region,Northwest Region,Emergency Department,648,9475,0,7,192,30
02/22/2021,11/21/2020,Health Region,Northwest Region,Urgent Care,982,0,3372,29,0,0
02/22/2021,01/02/2021,Health Region,Northwest Region,Emergency Department,1375,9373,0,15,327,24
02/22/2021,10/03/2020,Health Region,Eastern Region,Emergency Department,891,14897,0,6,266,30
02/22/2021,08/15/2020,Health Region,Eastern Region,Emergency Department,1299,14942,0,9,273,21
02/22/2021,06/27/2020,Health Region,Southwest Region,Emergency Department,477,9462,0,5,158,33
02/22/2021,03/21/2020,Health Region,Southwest Region,Emergency Department,849,9056,0,9,181,21
02/22/2021,05/09/2020,Health Region,Southwest Region,Emergency Department,392,7253,0,5,178,45
02/22/2021,02/13/2021,Health Region,Central Region,Urgent Care,2358,0,6652,35,0,0
02/22/2021,11/28/2020,Health Region,Central Region,Emergency Department,1300,11631,0,11,362,28
02/22/2021,02/20/2021,Health Region,Southwest Region,Urgent Care,80,0,1053,8,0,0
02/22/2021,01/16/2021,Health Region,Central Region,Emergency Department,2173,11875,0,18,667,31
02/22/2021,01/30/2021,Health Region,Eastern Region,Urgent Care,5188,0,12122,43,0,0
02/22/2021,10/31/2020,Health Region,Northern Region,Urgent Care,2305,0,7227,32,0,0
02/22/2021,10/31/2020,Health Region,Northwest Region,Emergency Department,533,8401,0,6,151,28
02/22/2021,01/23/2021,Health Region,Northwest Region,Urgent Care,1482,0,3850,38,0,0
02/22/2021,03/07/2020,Health Region,Central Region,Urgent Care,398,0,7414,5,0,0
02/22/2021,04/11/2020,Health Region,Northern Region,Urgent Care,382,0,2988,13,0,0
02/22/2021,06/13/2020,Health Region,Southwest Region,Urgent Care,37,0,1694,2,0,0
02/22/2021,07/25/2020,Health Region,Southwest Region,Emergency Department,590,9370,0,6,137,23
02/22/2021,05/30/2020,Health Region,Eastern Region,Emergency Department,528,12297,0,4,185,35
02/22/2021,03/07/2020,Health Region,Central Region,Emergency Department,709,15697,0,5,206,29
02/22/2021,03/07/2020,Health Region,Northwest Region,Emergency Department,595,11249,0,5,145,24
02/22/2021,05/23/2020,Health Region,Central Region,Emergency Department,817,10003,0,8,337,41
02/22/2021,06/13/2020,Health Region,Northern Region,Emergency Department,608,8493,0,7,86,14
02/22/2021,11/14/2020,Health Region,Northern Region,Urgent Care,2634,0,7743,34,0,0
02/22/2021,10/31/2020,Health Region,Southwest Region,Urgent Care,166,0,1619,10,0,0
02/22/2021,08/29/2020,Health Region,Northern Region,Urgent Care,1652,0,6546,25,0,0
02/22/2021,03/21/2020,Health Region,Central Region,Urgent Care,329,0,4706,7,0,0
02/22/2021,04/11/2020,Health Region,Northern Region,Emergency Department,1118,6591,0,17,101,9
02/22/2021,06/27/2020,Health Region,Northern Region,Urgent Care,2262,0,6402,35,0,0
02/22/2021,08/29/2020,Health Region,Southwest Region,Urgent Care,90,0,1479,6,0,0
02/22/2021,03/28/2020,Health Region,Eastern Region,Emergency Department,1303,12121,0,11,259,20
02/22/2021,03/21/2020,Health Region,Eastern Region,Urgent Care,660,0,8081,8,0,0
02/22/2021,10/10/2020,Health Region,Central Region,Urgent Care,1585,0,6772,23,0,0
02/22/2021,11/14/2020,Health Region,Eastern Region,Urgent Care,3154,0,10700,29,0,0
02/22/2021,08/08/2020,Health Region,Eastern Region,Urgent Care,1136,0,7995,14,0,0
02/22/2021,10/31/2020,Health Region,Northern Region,Emergency Department,619,9284,0,7,70,11
02/22/2021,05/09/2020,Health Region,Northwest Region,Emergency Department,617,6780,0,9,160,26
02/22/2021,01/16/2021,Health Region,Northern Region,Urgent Care,4942,0,10345,48,0,0
02/22/2021,06/20/2020,Health Region,Northwest Region,Urgent Care,324,0,2496,13,0,0
02/22/2021,08/29/2020,Health Region,Northern Region,Emergency Department,682,9520,0,7,77,11
02/22/2021,03/07/2020,Health Region,Southwest Region,Emergency Department,643,11799,0,5,180,28
02/22/2021,05/23/2020,Health Region,Central Region,Urgent Care,1717,0,5535,31,0,0
02/22/2021,10/17/2020,Health Region,Eastern Region,Emergency Department,895,15017,0,6,257,29
02/22/2021,07/25/2020,Health Region,Central Region,Emergency Department,901,11926,0,8,278,31
02/22/2021,01/16/2021,Health Region,Northwest Region,Emergency Department,1430,9051,0,16,323,23
02/22/2021,11/07/2020,Health Region,Northwest Region,Urgent Care,726,0,3017,24,0,0
02/22/2021,06/06/2020,Health Region,Central Region,Urgent Care,1889,0,6009,31,0,0
02/22/2021,03/21/2020,Health Region,Central Region,Emergency Department,1355,12505,0,11,217,16
02/22/2021,12/19/2020,Health Region,Eastern Region,Emergency Department,1693,14411,0,12,330,19
02/22/2021,07/11/2020,Health Region,Eastern Region,Urgent Care,2680,0,10349,26,0,0
02/22/2021,01/02/2021,Health Region,Northern Region,Emergency Department,1540,9536,0,16,143,9
02/22/2021,02/20/2021,Health Region,Northern Region,Emergency Department,677,8806,0,8,70,10
02/22/2021,10/24/2020,Health Region,Northwest Region,Urgent Care,573,0,3079,19,0,0
02/22/2021,07/25/2020,Health Region,Central Region,Urgent Care,1114,0,5976,19,0,0
02/22/2021,05/09/2020,Health Region,Central Region,Emergency Department,733,9093,0,8,353,48
02/22/2021,05/23/2020,Health Region,Eastern Region,Urgent Care,1176,0,6611,18,0,0
02/22/2021,05/16/2020,Health Region,Eastern Region,Emergency Department,569,11312,0,5,203,36
02/22/2021,06/13/2020,Health Region,Northern Region,Urgent Care,2184,0,6317,35,0,0
02/22/2021,09/05/2020,Health Region,Northwest Region,Urgent Care,313,0,2733,11,0,0
02/22/2021,07/18/2020,Health Region,Northwest Region,Urgent Care,517,0,2941,18,0,0
02/22/2021,04/25/2020,Health Region,Northern Region,Urgent Care,532,0,3124,17,0,0
02/22/2021,04/11/2020,Health Region,Southwest Region,Urgent Care,60,0,852,7,0,0
02/22/2021,02/06/2021,Health Region,Eastern Region,Emergency Department,2141,14684,0,15,392,18
02/22/2021,09/26/2020,Health Region,Southwest Region,Emergency Department,590,9353,0,6,163,28
02/22/2021,06/27/2020,Health Region,Southwest Region,Urgent Care,111,0,2085,5,0,0
02/22/2021,03/28/2020,Health Region,Northern Region,Emergency Department,1128,7963,0,14,94,8
02/22/2021,08/15/2020,Health Region,Southwest Region,Urgent Care,54,0,1455,4,0,0
02/22/2021,07/04/2020,Health Region,Northwest Region,Urgent Care,364,0,2707,13,0,0
02/22/2021,07/11/2020,Health Region,Central Region,Emergency Department,878,12367,0,7,290,33
02/22/2021,08/22/2020,Health Region,Northwest Region,Urgent Care,261,0,2741,10,0,0
02/22/2021,08/08/2020,Health Region,Central Region,Urgent Care,994,0,5765,17,0,0
02/22/2021,09/26/2020,Health Region,Central Region,Urgent Care,1505,0,6757,22,0,0
02/22/2021,09/12/2020,Health Region,Eastern Region,Urgent Care,1398,0,8906,16,0,0
02/22/2021,03/14/2020,Health Region,Eastern Region,Emergency Department,1356,18865,0,7,238,18
02/22/2021,04/25/2020,Health Region,Southwest Region,Urgent Care,36,0,782,5,0,0
02/22/2021,02/20/2021,Health Region,Eastern Region,Emergency Department,1592,14232,0,11,302,19
02/22/2021,01/16/2021,Health Region,Southwest Region,Emergency Department,1864,9779,0,19,584,31
02/22/2021,11/28/2020,Health Region,Southwest Region,Emergency Department,1174,9072,0,13,364,31
02/22/2021,12/19/2020,Health Region,Central Region,Emergency Department,1616,11690,0,14,532,33
02/22/2021,08/15/2020,Health Region,Eastern Region,Urgent Care,1148,0,8597,13,0,0
02/22/2021,08/01/2020,Health Region,Northern Region,Emergency Department,613,9209,0,7,76,12
02/22/2021,05/30/2020,Health Region,Northern Region,Urgent Care,2375,0,5866,40,0,0
02/22/2021,04/25/2020,Health Region,Central Region,Emergency Department,555,7997,0,7,211,38
02/22/2021,11/28/2020,Health Region,Southwest Region,Urgent Care,161,0,1374,12,0,0
02/22/2021,10/03/2020,Health Region,Southwest Region,Emergency Department,755,9452,0,8,211,28
02/22/2021,02/20/2021,Health Region,Southwest Region,Emergency Department,1002,9263,0,11,336,34
02/22/2021,02/06/2021,Health Region,Northwest Region,Urgent Care,1076,0,3208,34,0,0
02/22/2021,09/12/2020,Health Region,Southwest Region,Urgent Care,97,0,1555,6,0,0
02/22/2021,02/20/2021,Health Region,Northwest Region,Emergency Department,675,8231,0,8,172,25
02/22/2021,01/23/2021,Health Region,Northern Region,Urgent Care,4175,0,9212,45,0,0
02/22/2021,01/30/2021,Health Region,Southwest Region,Urgent Care,124,0,1252,10,0,0
02/22/2021,12/19/2020,Health Region,Southwest Region,Emergency Department,1811,9795,0,18,541,30
02/22/2021,03/14/2020,Health Region,Northern Region,Urgent Care,629,0,8754,7,0,0
02/22/2021,08/01/2020,Health Region,Southwest Region,Emergency Department,686,9688,0,7,168,24
02/22/2021,01/23/2021,Health Region,Northern Region,Emergency Department,1488,9475,0,16,142,10
02/22/2021,01/02/2021,Health Region,Eastern Region,Urgent Care,7473,0,14041,53,0,0
02/22/2021,10/24/2020,Health Region,Eastern Region,Emergency Department,853,14957,0,6,238,28
02/22/2021,06/13/2020,Health Region,Northwest Region,Urgent Care,367,0,2473,15,0,0
02/22/2021,10/03/2020,Health Region,Northwest Region,Emergency Department,562,8961,0,6,162,29
02/22/2021,10/17/2020,Health Region,Central Region,Urgent Care,1466,0,6452,23,0,0
02/22/2021,09/05/2020,Health Region,Northern Region,Emergency Department,597,9631,0,6,65,11
02/22/2021,11/21/2020,Health Region,Northern Region,Urgent Care,3594,0,8690,41,0,0
02/22/2021,05/30/2020,Health Region,Northern Region,Emergency Department,999,8406,0,12,108,11
02/22/2021,07/11/2020,Health Region,Southwest Region,Urgent Care,147,0,2499,6,0,0
02/22/2021,11/14/2020,Health Region,Southwest Region,Urgent Care,163,0,1612,10,0,0
02/22/2021,12/05/2020,Health Region,Northwest Region,Emergency Department,1053,9024,0,12,267,25
02/22/2021,10/17/2020,Health Region,Northwest Region,Emergency Department,467,8475,0,6,146,31
02/22/2021,05/30/2020,Health Region,Central Region,Emergency Department,840,10299,0,8,330,39
02/22/2021,10/17/2020,Health Region,Southwest Region,Emergency Department,857,9376,0,9,244,28
02/22/2021,09/26/2020,Health Region,Southwest Region,Urgent Care,106,0,1526,7,0,0
02/22/2021,04/11/2020,Health Region,Central Region,Emergency Department,778,7803,0,10,307,39
02/22/2021,06/27/2020,Health Region,Central Region,Urgent Care,1760,0,6132,29,0,0
02/22/2021,01/09/2021,Health Region,Eastern Region,Emergency Department,3047,15722,0,19,422,14
02/22/2021,12/05/2020,Health Region,Southwest Region,Emergency Department,1337,9287,0,14,390,29
02/22/2021,08/15/2020,Health Region,Central Region,Urgent Care,1095,0,6067,18,0,0
02/22/2021,06/13/2020,Health Region,Eastern Region,Urgent Care,1090,0,7462,15,0,0
02/22/2021,01/02/2021,Health Region,Central Region,Emergency Department,2141,12654,0,17,613,29
02/22/2021,02/20/2021,Health Region,Central Region,Emergency Department,1304,11238,0,12,393,30
02/22/2021,10/03/2020,Health Region,Northwest Region,Urgent Care,379,0,2970,13,0,0
02/22/2021,08/15/2020,Health Region,Northwest Region,Urgent Care,302,0,2672,11,0,0
02/22/2021,12/05/2020,Health Region,Northwest Region,Urgent Care,1176,0,3486,34,0,0
02/22/2021,03/28/2020,Health Region,Central Region,Emergency Department,1064,9789,0,11,253,24
02/22/2021,07/25/2020,Health Region,Southwest Region,Urgent Care,215,0,2927,7,0,0
02/22/2021,11/21/2020,Health Region,Eastern Region,Emergency Department,1140,14819,0,8,211,19
02/22/2021,11/21/2020,Health Region,Northern Region,Emergency Department,1198,9642,0,12,117,10
02/22/2021,12/26/2020,Health Region,Eastern Region,Emergency Department,1520,13385,0,11,325,21
02/22/2021,11/07/2020,Health Region,Eastern Region,Emergency Department,873,14412,0,6,217,25
02/22/2021,09/19/2020,Health Region,Eastern Region,Emergency Department,797,14464,0,6,244,31
02/22/2021,12/19/2020,Health Region,Northwest Region,Emergency Department,1106,8370,0,13,271,25
02/22/2021,10/03/2020,Health Region,Northern Region,Emergency Department,587,9823,0,6,55,9
02/22/2021,12/19/2020,Health Region,Northern Region,Urgent Care,4441,0,9224,48,0,0
02/22/2021,02/06/2021,Health Region,Northern Region,Urgent Care,3021,0,7445,41,0,0
02/22/2021,10/17/2020,Health Region,Northwest Region,Urgent Care,543,0,3047,18,0,0
02/22/2021,02/06/2021,Health Region,Northwest Region,Emergency Department,962,8578,0,11,248,26
02/22/2021,04/25/2020,Health Region,Central Region,Urgent Care,736,0,3692,20,0,0
02/22/2021,06/13/2020,Health Region,Central Region,Urgent Care,1793,0,6315,28,0,0
02/22/2021,04/11/2020,Health Region,Eastern Region,Urgent Care,170,0,4661,4,0,0
02/22/2021,03/28/2020,Health Region,Southwest Region,Emergency Department,706,7355,0,10,177,25
02/22/2021,08/29/2020,Health Region,Central Region,Urgent Care,966,0,5921,16,0,0
02/22/2021,01/23/2021,Health Region,Eastern Region,Emergency Department,2693,15149,0,18,462,17
02/22/2021,09/19/2020,Health Region,Northern Region,Emergency Department,575,9339,0,6,64,11
02/22/2021,01/16/2021,Health Region,Central Region,Urgent Care,4501,0,9831,46,0,0
02/22/2021,09/05/2020,Health Region,Eastern Region,Emergency Department,1004,14902,0,7,276,27
02/22/2021,02/20/2021,Health Region,Eastern Region,Urgent Care,3539,0,10306,34,0,0
02/22/2021,02/06/2021,Health Region,Northern Region,Emergency Department,996,9113,0,11,105,11
02/22/2021,06/13/2020,Health Region,Central Region,Emergency Department,684,11151,0,6,263,38
02/22/2021,03/14/2020,Health Region,Northwest Region,Urgent Care,299,0,3805,8,0,0
02/22/2021,08/15/2020,Health Region,Southwest Region,Emergency Department,639,9623,0,7,184,29
02/22/2021,04/11/2020,Health Region,Central Region,Urgent Care,100,0,2892,3,0,0
02/22/2021,12/19/2020,Health Region,Northwest Region,Urgent Care,1304,0,3391,38,0,0
02/22/2021,01/02/2021,Health Region,Southwest Region,Emergency Department,1991,10277,0,19,547,27
02/22/2021,04/18/2020,Health Region,Eastern Region,Emergency Department,694,9492,0,7,222,32
02/22/2021,07/04/2020,Health Region,Northern Region,Emergency Department,555,9037,0,6,59,11
02/22/2021,12/05/2020,Health Region,Northern Region,Urgent Care,4270,0,9131,47,0,0
02/22/2021,04/25/2020,Health Region,Eastern Region,Urgent Care,304,0,4938,6,0,0
02/22/2021,06/13/2020,Health Region,Southwest Region,Emergency Department,322,9111,0,4,139,43
02/22/2021,02/20/2021,Health Region,Northern Region,Urgent Care,2394,0,6634,36,0,0
02/22/2021,02/06/2021,Health Region,Southwest Region,Emergency Department,1277,9294,0,14,395,31
02/22/2021,08/15/2020,Health Region,Northwest Region,Emergency Department,512,9015,0,6,155,30
02/22/2021,12/12/2020,Health Region,Southwest Region,Urgent Care,174,0,1461,12,0,0
02/22/2021,12/05/2020,Health Region,Northern Region,Emergency Department,1355,9691,0,14,137,10
02/22/2021,01/16/2021,Health Region,Southwest Region,Urgent Care,188,0,1330,14,0,0
02/22/2021,07/18/2020,Health Region,Northern Region,Emergency Department,591,9108,0,6,76,13
02/22/2021,10/03/2020,Health Region,Northern Region,Urgent Care,2305,0,7750,30,0,0
02/22/2021,05/23/2020,Health Region,Southwest Region,Urgent Care,27,0,1013,3,0,0
02/22/2021,06/27/2020,Health Region,Eastern Region,Urgent Care,1531,0,7760,20,0,0
02/22/2021,03/28/2020,Health Region,Northwest Region,Emergency Department,756,7028,0,11,150,20
02/22/2021,10/31/2020,Health Region,Southwest Region,Emergency Department,998,9412,0,11,272,27
02/22/2021,10/31/2020,Health Region,Central Region,Emergency Department,924,11888,0,8,290,31
02/22/2021,08/01/2020,Health Region,Northwest Region,Urgent Care,312,0,2730,11,0,0
02/22/2021,04/11/2020,Health Region,Northwest Region,Emergency Department,600,6025,0,10,168,28
02/22/2021,02/20/2021,Health Region,Northwest Region,Urgent Care,725,0,2783,26,0,0
02/22/2021,08/22/2020,Health Region,Eastern Region,Emergency Department,1219,15055,0,8,289,24
02/22/2021,08/29/2020,Health Region,Eastern Region,Urgent Care,950,0,8466,11,0,0
02/22/2021,05/30/2020,Health Region,Northwest Region,Emergency Department,530,7780,0,7,144,27
02/22/2021,03/28/2020,Health Region,Northern Region,Urgent Care,318,0,3694,9,0,0
02/22/2021,05/16/2020,Health Region,Northern Region,Urgent Care,1621,0,4471,36,0,0
02/22/2021,09/12/2020,Health Region,Central Region,Urgent Care,1452,0,6444,23,0,0
02/22/2021,10/17/2020,Health Region,Eastern Region,Urgent Care,1958,0,9553,20,0,0
02/22/2021,10/17/2020,Health Region,Central Region,Emergency Department,935,12258,0,8,331,35
02/22/2021,07/04/2020,Health Region,Eastern Region,Emergency Department,1011,14857,0,7,235,23
02/22/2021,04/11/2020,Health Region,Southwest Region,Emergency Department,460,6244,0,7,160,35
02/22/2021,05/30/2020,Health Region,Southwest Region,Emergency Department,314,8593,0,4,126,40
02/22/2021,05/16/2020,Health Region,Northern Region,Emergency Department,1312,8118,0,16,137,10
02/22/2021,03/21/2020,Health Region,Southwest Region,Urgent Care,200,0,1744,11,0,0
02/22/2021,05/09/2020,Health Region,Southwest Region,Urgent Care,47,0,956,5,0,0
02/22/2021,12/19/2020,Health Region,Central Region,Urgent Care,3213,0,7855,41,0,0
02/22/2021,05/02/2020,Health Region,Eastern Region,Emergency Department,696,10369,0,7,205,29
02/22/2021,08/29/2020,Health Region,Central Region,Emergency Department,865,12258,0,7,269,31
02/22/2021,08/01/2020,Health Region,Northern Region,Urgent Care,1315,0,6068,22,0,0
02/22/2021,04/11/2020,Health Region,Northwest Region,Urgent Care,98,0,1480,7,0,0
02/22/2021,05/30/2020,Health Region,Northwest Region,Urgent Care,380,0,2174,17,0,0
02/22/2021,09/19/2020,Health Region,Northern Region,Urgent Care,1960,0,7294,27,0,0
02/22/2021,08/15/2020,Health Region,Central Region,Emergency Department,836,11942,0,7,304,36
02/22/2021,10/31/2020,Health Region,Central Region,Urgent Care,1706,0,6626,26,0,0
02/22/2021,05/16/2020,Health Region,Northwest Region,Urgent Care,332,0,1910,17,0,0
02/22/2021,11/14/2020,Health Region,Central Region,Urgent Care,1907,0,7052,27,0,0
02/22/2021,01/02/2021,Health Region,Central Region,Urgent Care,4641,0,9649,48,0,0
02/22/2021,12/19/2020,Health Region,Eastern Region,Urgent Care,5512,0,11996,46,0,0
02/22/2021,10/31/2020,Health Region,Eastern Region,Urgent Care,2277,0,9604,24,0,0
02/22/2021,06/13/2020,Health Region,Northwest Region,Emergency Department,379,8127,0,5,118,31
02/22/2021,08/01/2020,Health Region,Northwest Region,Emergency Department,496,9078,0,5,132,27
02/22/2021,06/27/2020,Health Region,Central Region,Emergency Department,716,11668,0,6,268,37
02/22/2021,07/18/2020,Health Region,Northern Region,Urgent Care,2561,0,7484,34,0,0
02/22/2021,03/28/2020,Health Region,Northwest Region,Urgent Care,161,0,1745,9,0,0
02/22/2021,05/02/2020,Health Region,Northern Region,Emergency Department,1498,7928,0,19,147,10
02/22/2021,03/07/2020,Health Region,Southwest Region,Urgent Care,212,0,2596,8,0,0
02/22/2021,02/13/2021,Health Region,Southwest Region,Urgent Care,103,0,1168,9,0,0
02/22/2021,06/20/2020,Health Region,Eastern Region,Emergency Department,525,13539,0,4,183,35
02/22/2021,03/14/2020,Health Region,Northern Region,Emergency Department,1165,12642,0,9,69,6
02/22/2021,01/09/2021,Health Region,Northwest Region,Emergency Department,1551,9372,0,17,328,21
02/22/2021,01/16/2021,Health Region,Northwest Region,Urgent Care,1775,0,4234,42,0,0
02/22/2021,03/21/2020,Health Region,Eastern Region,Emergency Department,1691,14985,0,11,248,15
02/22/2021,05/16/2020,Health Region,Northwest Region,Emergency Department,604,6984,0,9,166,27
02/22/2021,04/04/2020,Health Region,Southwest Region,Urgent Care,77,0,949,8,0,0
02/22/2021,03/14/2020,Health Region,Central Region,Urgent Care,417,0,7210,6,0,0
02/22/2021,04/04/2020,Health Region,Northern Region,Emergency Department,1006,6821,0,15,95,9
02/22/2021,06/20/2020,Health Region,Northern Region,Urgent Care,2205,0,6196,36,0,0
02/22/2021,08/22/2020,Health Region,Southwest Region,Urgent Care,61,0,1499,4,0,0
02/22/2021,08/01/2020,Health Region,Central Region,Emergency Department,960,12150,0,8,300,31
02/22/2021,01/09/2021,Health Region,Southwest Region,Emergency Department,2253,10176,0,22,641,28
02/22/2021,11/07/2020,Health Region,Northern Region,Urgent Care,2390,0,7215,33,0,0
02/22/2021,11/07/2020,Health Region,Northern Region,Emergency Department,739,9347,0,8,77,10
02/22/2021,03/14/2020,Health Region,Central Region,Emergency Department,978,15868,0,6,192,20
02/22/2021,05/30/2020,Health Region,Central Region,Urgent Care,1838,0,5755,32,0,0
02/22/2021,03/28/2020,Health Region,Eastern Region,Urgent Care,384,0,5652,7,0,0
02/22/2021,06/06/2020,Health Region,Eastern Region,Emergency Department,518,12701,0,4,211,41
02/22/2021,08/22/2020,Health Region,Northern Region,Emergency Department,686,9576,0,7,69,10
02/22/2021,01/09/2021,Health Region,Southwest Region,Urgent Care,284,0,1459,19,0,0
02/22/2021,01/30/2021,Health Region,Eastern Region,Emergency Department,2328,14328,0,16,374,16
02/22/2021,10/31/2020,Health Region,Northwest Region,Urgent Care,607,0,3117,19,0,0
02/22/2021,01/23/2021,Health Region,Central Region,Urgent Care,3842,0,8936,43,0,0
02/22/2021,07/18/2020,Health Region,Southwest Region,Emergency Department,609,9581,0,6,163,27
02/22/2021,11/07/2020,Health Region,Central Region,Emergency Department,1029,11828,0,9,335,33
02/22/2021,11/14/2020,Health Region,Northwest Region,Urgent Care,808,0,3163,26,0,0
02/22/2021,05/23/2020,Health Region,Eastern Region,Emergency Department,596,11717,0,5,216,36
02/22/2021,05/16/2020,Health Region,Central Region,Urgent Care,1466,0,4999,29,0,0
02/22/2021,11/21/2020,Health Region,Eastern Region,Urgent Care,3922,0,11162,35,0,0
02/22/2021,03/07/2020,Health Region,Northwest Region,Urgent Care,262,0,3831,7,0,0
02/22/2021,10/03/2020,Health Region,Central Region,Urgent Care,1584,0,6905,23,0,0
02/22/2021,07/18/2020,Health Region,Central Region,Emergency Department,878,12100,0,7,272,31
02/22/2021,10/24/2020,Health Region,Northern Region,Emergency Department,641,9625,0,7,81,13
02/22/2021,09/05/2020,Health Region,Central Region,Emergency Department,960,12361,0,8,324,34
02/22/2021,11/07/2020,Health Region,Southwest Region,Emergency Department,1005,9408,0,11,306,30
02/22/2021,08/01/2020,Health Region,Eastern Region,Urgent Care,1362,0,8581,16,0,0
