Report Date,Week End Date,Geography Type,Geography Name,Facility Type,Count of CLI Visits,Count of ED Visits,Count of UC Visits,Percent of CLI Visits,Count of CLI Hospitalizations,Percent of  CLI Hospitalizations
01/18/2021,03/14/2020,Health Region,Eastern Region,Emergency Department,1356,18865,0,7,238,18
01/18/2021,04/25/2020,Health Region,Southwest Region,Urgent Care,36,0,782,5,0,0
01/18/2021,11/28/2020,Health Region,Southwest Region,Emergency Department,1174,9072,0,13,364,31
01/18/2021,01/16/2021,Health Region,Southwest Region,Emergency Department,1772,9737,0,18,569,32
01/18/2021,12/19/2020,Health Region,Central Region,Emergency Department,1616,11687,0,14,532,33
01/18/2021,08/15/2020,Health Region,Eastern Region,Urgent Care,1148,0,8597,13,0,0
01/18/2021,08/01/2020,Health Region,Northern Region,Emergency Department,613,9209,0,7,76,12
01/18/2021,05/30/2020,Health Region,Northern Region,Urgent Care,2375,0,5866,40,0,0
01/18/2021,04/25/2020,Health Region,Central Region,Emergency Department,555,7997,0,7,211,38
01/18/2021,11/28/2020,Health Region,Southwest Region,Urgent Care,161,0,1374,12,0,0
01/18/2021,10/03/2020,Health Region,Southwest Region,Emergency Department,755,9452,0,8,211,28
01/18/2021,09/12/2020,Health Region,Southwest Region,Urgent Care,97,0,1555,6,0,0
01/18/2021,12/19/2020,Health Region,Southwest Region,Emergency Department,1808,9791,0,18,540,30
01/18/2021,03/14/2020,Health Region,Northern Region,Urgent Care,629,0,8754,7,0,0
01/18/2021,08/01/2020,Health Region,Southwest Region,Emergency Department,686,9688,0,7,168,24
01/18/2021,10/24/2020,Health Region,Eastern Region,Emergency Department,853,14957,0,6,238,28
01/18/2021,01/02/2021,Health Region,Eastern Region,Urgent Care,7473,0,14041,53,0,0
01/18/2021,10/03/2020,Health Region,Northwest Region,Emergency Department,562,8961,0,6,162,29
01/18/2021,06/13/2020,Health Region,Northwest Region,Urgent Care,367,0,2473,15,0,0
01/18/2021,10/17/2020,Health Region,Central Region,Urgent Care,1466,0,6452,23,0,0
01/18/2021,05/30/2020,Health Region,Northern Region,Emergency Department,999,8407,0,12,108,11
01/18/2021,09/05/2020,Health Region,Northern Region,Emergency Department,597,9633,0,6,65,11
01/18/2021,11/21/2020,Health Region,Northern Region,Urgent Care,3594,0,8691,41,0,0
01/18/2021,07/11/2020,Health Region,Southwest Region,Urgent Care,147,0,2499,6,0,0
01/18/2021,11/14/2020,Health Region,Southwest Region,Urgent Care,163,0,1612,10,0,0
01/18/2021,10/17/2020,Health Region,Northwest Region,Emergency Department,467,8476,0,6,146,31
01/18/2021,12/05/2020,Health Region,Northwest Region,Emergency Department,1053,9023,0,12,267,25
01/18/2021,05/30/2020,Health Region,Central Region,Emergency Department,840,10299,0,8,330,39
01/18/2021,09/26/2020,Health Region,Southwest Region,Urgent Care,106,0,1526,7,0,0
01/18/2021,10/17/2020,Health Region,Southwest Region,Emergency Department,857,9376,0,9,244,28
01/18/2021,04/11/2020,Health Region,Central Region,Emergency Department,778,7803,0,10,307,39
01/18/2021,06/27/2020,Health Region,Central Region,Urgent Care,1760,0,6132,29,0,0
01/18/2021,01/09/2021,Health Region,Eastern Region,Emergency Department,3043,15723,0,19,418,14
01/18/2021,12/05/2020,Health Region,Southwest Region,Emergency Department,1337,9284,0,14,390,29
01/18/2021,08/15/2020,Health Region,Central Region,Urgent Care,1095,0,6067,18,0,0
01/18/2021,06/13/2020,Health Region,Eastern Region,Urgent Care,1090,0,7462,15,0,0
01/18/2021,01/02/2021,Health Region,Central Region,Emergency Department,2131,12643,0,17,603,28
01/18/2021,08/15/2020,Health Region,Northwest Region,Urgent Care,302,0,2672,11,0,0
01/18/2021,10/03/2020,Health Region,Northwest Region,Urgent Care,379,0,2970,13,0,0
01/18/2021,12/05/2020,Health Region,Northwest Region,Urgent Care,1176,0,3486,34,0,0
01/18/2021,03/28/2020,Health Region,Central Region,Emergency Department,1064,9789,0,11,253,24
01/18/2021,07/25/2020,Health Region,Southwest Region,Urgent Care,215,0,2927,7,0,0
01/18/2021,11/21/2020,Health Region,Eastern Region,Emergency Department,1140,14819,0,8,211,19
01/18/2021,11/21/2020,Health Region,Northern Region,Emergency Department,1198,9642,0,12,117,10
01/18/2021,09/19/2020,Health Region,Eastern Region,Emergency Department,797,14463,0,6,244,31
01/18/2021,11/07/2020,Health Region,Eastern Region,Emergency Department,873,14412,0,6,217,25
01/18/2021,12/26/2020,Health Region,Eastern Region,Emergency Department,1521,13385,0,11,326,21
01/18/2021,12/19/2020,Health Region,Northern Region,Urgent Care,4441,0,9222,48,0,0
01/18/2021,10/03/2020,Health Region,Northern Region,Emergency Department,587,9822,0,6,55,9
01/18/2021,12/19/2020,Health Region,Northwest Region,Emergency Department,1106,8370,0,13,271,25
01/18/2021,10/17/2020,Health Region,Northwest Region,Urgent Care,543,0,3047,18,0,0
01/18/2021,06/13/2020,Health Region,Central Region,Urgent Care,1793,0,6315,28,0,0
01/18/2021,04/25/2020,Health Region,Central Region,Urgent Care,736,0,3692,20,0,0
01/18/2021,04/11/2020,Health Region,Eastern Region,Urgent Care,170,0,4661,4,0,0
01/18/2021,03/28/2020,Health Region,Southwest Region,Emergency Department,706,7355,0,10,177,25
01/18/2021,08/29/2020,Health Region,Central Region,Urgent Care,966,0,5921,16,0,0
01/18/2021,09/19/2020,Health Region,Northern Region,Emergency Department,575,9340,0,6,64,11
01/18/2021,01/16/2021,Health Region,Central Region,Urgent Care,4500,0,9830,46,0,0
01/18/2021,09/05/2020,Health Region,Eastern Region,Emergency Department,1004,14901,0,7,276,27
01/18/2021,06/13/2020,Health Region,Central Region,Emergency Department,684,11151,0,6,263,38
01/18/2021,03/14/2020,Health Region,Northwest Region,Urgent Care,299,0,3805,8,0,0
01/18/2021,08/15/2020,Health Region,Southwest Region,Emergency Department,639,9623,0,7,184,29
01/18/2021,04/11/2020,Health Region,Central Region,Urgent Care,100,0,2892,3,0,0
01/18/2021,12/19/2020,Health Region,Northwest Region,Urgent Care,1304,0,3391,38,0,0
01/18/2021,01/02/2021,Health Region,Southwest Region,Emergency Department,1980,10237,0,19,548,28
01/18/2021,04/18/2020,Health Region,Eastern Region,Emergency Department,694,9492,0,7,222,32
01/18/2021,07/04/2020,Health Region,Northern Region,Emergency Department,555,9037,0,6,59,11
01/18/2021,12/05/2020,Health Region,Northern Region,Urgent Care,4270,0,9131,47,0,0
01/18/2021,04/25/2020,Health Region,Eastern Region,Urgent Care,304,0,4938,6,0,0
01/18/2021,06/13/2020,Health Region,Southwest Region,Emergency Department,322,9111,0,4,139,43
01/18/2021,08/15/2020,Health Region,Northwest Region,Emergency Department,512,9015,0,6,155,30
01/18/2021,12/12/2020,Health Region,Southwest Region,Urgent Care,174,0,1461,12,0,0
01/18/2021,12/05/2020,Health Region,Northern Region,Emergency Department,1355,9691,0,14,137,10
01/18/2021,01/16/2021,Health Region,Southwest Region,Urgent Care,188,0,1330,14,0,0
01/18/2021,07/18/2020,Health Region,Northern Region,Emergency Department,591,9107,0,6,76,13
01/18/2021,10/03/2020,Health Region,Northern Region,Urgent Care,2305,0,7750,30,0,0
01/18/2021,05/23/2020,Health Region,Southwest Region,Urgent Care,27,0,1013,3,0,0
01/18/2021,06/27/2020,Health Region,Eastern Region,Urgent Care,1531,0,7760,20,0,0
01/18/2021,03/28/2020,Health Region,Northwest Region,Emergency Department,756,7028,0,11,150,20
01/18/2021,10/31/2020,Health Region,Southwest Region,Emergency Department,998,9412,0,11,272,27
01/18/2021,10/31/2020,Health Region,Central Region,Emergency Department,924,11888,0,8,290,31
01/18/2021,08/01/2020,Health Region,Northwest Region,Urgent Care,312,0,2730,11,0,0
01/18/2021,04/11/2020,Health Region,Northwest Region,Emergency Department,600,6025,0,10,168,28
01/18/2021,08/22/2020,Health Region,Eastern Region,Emergency Department,1219,15054,0,8,289,24
01/18/2021,08/29/2020,Health Region,Eastern Region,Urgent Care,950,0,8466,11,0,0
01/18/2021,05/30/2020,Health Region,Northwest Region,Emergency Department,530,7778,0,7,144,27
01/18/2021,05/16/2020,Health Region,Northern Region,Urgent Care,1621,0,4470,36,0,0
01/18/2021,03/28/2020,Health Region,Northern Region,Urgent Care,316,0,3692,9,0,0
01/18/2021,09/12/2020,Health Region,Central Region,Urgent Care,1452,0,6444,23,0,0
01/18/2021,10/17/2020,Health Region,Eastern Region,Urgent Care,1958,0,9553,20,0,0
01/18/2021,10/17/2020,Health Region,Central Region,Emergency Department,935,12258,0,8,331,35
01/18/2021,07/04/2020,Health Region,Eastern Region,Emergency Department,1011,14858,0,7,235,23
01/18/2021,04/11/2020,Health Region,Southwest Region,Emergency Department,460,6244,0,7,160,35
01/18/2021,05/30/2020,Health Region,Southwest Region,Emergency Department,314,8593,0,4,126,40
01/18/2021,05/16/2020,Health Region,Northern Region,Emergency Department,1312,8119,0,16,137,10
01/18/2021,03/21/2020,Health Region,Southwest Region,Urgent Care,200,0,1744,11,0,0
01/18/2021,05/09/2020,Health Region,Southwest Region,Urgent Care,47,0,956,5,0,0
01/18/2021,12/19/2020,Health Region,Central Region,Urgent Care,3213,0,7855,41,0,0
01/18/2021,05/02/2020,Health Region,Eastern Region,Emergency Department,696,10369,0,7,205,29
01/18/2021,08/29/2020,Health Region,Central Region,Emergency Department,865,12258,0,7,269,31
01/18/2021,08/01/2020,Health Region,Northern Region,Urgent Care,1315,0,6070,22,0,0
01/18/2021,09/19/2020,Health Region,Northern Region,Urgent Care,1960,0,7294,27,0,0
01/18/2021,05/30/2020,Health Region,Northwest Region,Urgent Care,380,0,2174,17,0,0
01/18/2021,04/11/2020,Health Region,Northwest Region,Urgent Care,99,0,1481,7,0,0
01/18/2021,08/15/2020,Health Region,Central Region,Emergency Department,836,11942,0,7,304,36
01/18/2021,10/31/2020,Health Region,Central Region,Urgent Care,1706,0,6626,26,0,0
01/18/2021,05/16/2020,Health Region,Northwest Region,Urgent Care,332,0,1910,17,0,0
01/18/2021,01/02/2021,Health Region,Central Region,Urgent Care,4641,0,9649,48,0,0
01/18/2021,11/14/2020,Health Region,Central Region,Urgent Care,1907,0,7052,27,0,0
01/18/2021,12/19/2020,Health Region,Eastern Region,Urgent Care,5512,0,11996,46,0,0
01/18/2021,10/31/2020,Health Region,Eastern Region,Urgent Care,2277,0,9604,24,0,0
01/18/2021,08/01/2020,Health Region,Northwest Region,Emergency Department,496,9077,0,5,132,27
01/18/2021,06/13/2020,Health Region,Northwest Region,Emergency Department,379,8127,0,5,118,31
01/18/2021,06/27/2020,Health Region,Central Region,Emergency Department,716,11668,0,6,268,37
01/18/2021,07/18/2020,Health Region,Northern Region,Urgent Care,2561,0,7483,34,0,0
01/18/2021,05/02/2020,Health Region,Northern Region,Emergency Department,1498,7927,0,19,147,10
01/18/2021,03/28/2020,Health Region,Northwest Region,Urgent Care,161,0,1745,9,0,0
01/18/2021,03/07/2020,Health Region,Southwest Region,Urgent Care,212,0,2596,8,0,0
01/18/2021,06/20/2020,Health Region,Eastern Region,Emergency Department,525,13537,0,4,183,35
01/18/2021,03/14/2020,Health Region,Northern Region,Emergency Department,1165,12641,0,9,69,6
01/18/2021,01/16/2021,Health Region,Northwest Region,Urgent Care,1775,0,4234,42,0,0
01/18/2021,01/09/2021,Health Region,Northwest Region,Emergency Department,1544,9370,0,16,325,21
01/18/2021,03/21/2020,Health Region,Eastern Region,Emergency Department,1691,14985,0,11,248,15
01/18/2021,05/16/2020,Health Region,Northwest Region,Emergency Department,605,6985,0,9,166,27
01/18/2021,04/04/2020,Health Region,Southwest Region,Urgent Care,77,0,949,8,0,0
01/18/2021,03/14/2020,Health Region,Central Region,Urgent Care,417,0,7210,6,0,0
01/18/2021,06/20/2020,Health Region,Northern Region,Urgent Care,2205,0,6196,36,0,0
01/18/2021,04/04/2020,Health Region,Northern Region,Emergency Department,1005,6819,0,15,95,9
01/18/2021,08/22/2020,Health Region,Southwest Region,Urgent Care,61,0,1499,4,0,0
01/18/2021,08/01/2020,Health Region,Central Region,Emergency Department,960,12150,0,8,300,31
01/18/2021,01/09/2021,Health Region,Southwest Region,Emergency Department,2244,10166,0,22,639,28
01/18/2021,11/07/2020,Health Region,Northern Region,Urgent Care,2389,0,7214,33,0,0
01/18/2021,11/07/2020,Health Region,Northern Region,Emergency Department,739,9347,0,8,77,10
01/18/2021,03/14/2020,Health Region,Central Region,Emergency Department,978,15868,0,6,192,20
01/18/2021,05/30/2020,Health Region,Central Region,Urgent Care,1838,0,5755,32,0,0
01/18/2021,03/28/2020,Health Region,Eastern Region,Urgent Care,384,0,5652,7,0,0
01/18/2021,06/06/2020,Health Region,Eastern Region,Emergency Department,518,12701,0,4,211,41
01/18/2021,08/22/2020,Health Region,Northern Region,Emergency Department,686,9574,0,7,69,10
01/18/2021,01/09/2021,Health Region,Southwest Region,Urgent Care,284,0,1459,19,0,0
01/18/2021,10/31/2020,Health Region,Northwest Region,Urgent Care,607,0,3117,19,0,0
01/18/2021,07/18/2020,Health Region,Southwest Region,Emergency Department,609,9581,0,6,163,27
01/18/2021,11/07/2020,Health Region,Central Region,Emergency Department,1029,11827,0,9,335,33
01/18/2021,11/14/2020,Health Region,Northwest Region,Urgent Care,808,0,3161,26,0,0
01/18/2021,05/23/2020,Health Region,Eastern Region,Emergency Department,596,11716,0,5,216,36
01/18/2021,05/16/2020,Health Region,Central Region,Urgent Care,1466,0,4999,29,0,0
01/18/2021,11/21/2020,Health Region,Eastern Region,Urgent Care,3922,0,11162,35,0,0
01/18/2021,03/07/2020,Health Region,Northwest Region,Urgent Care,262,0,3831,7,0,0
01/18/2021,07/18/2020,Health Region,Central Region,Emergency Department,878,12100,0,7,272,31
01/18/2021,10/03/2020,Health Region,Central Region,Urgent Care,1584,0,6905,23,0,0
01/18/2021,10/24/2020,Health Region,Northern Region,Emergency Department,640,9624,0,7,81,13
01/18/2021,09/05/2020,Health Region,Central Region,Emergency Department,960,12361,0,8,324,34
01/18/2021,11/07/2020,Health Region,Southwest Region,Emergency Department,1005,9407,0,11,306,30
01/18/2021,08/01/2020,Health Region,Eastern Region,Urgent Care,1362,0,8581,16,0,0
01/18/2021,05/02/2020,Health Region,Northwest Region,Emergency Department,633,6898,0,9,137,22
01/18/2021,05/09/2020,Health Region,Northwest Region,Urgent Care,250,0,1727,14,0,0
01/18/2021,04/18/2020,Health Region,Southwest Region,Urgent Care,47,0,811,6,0,0
01/18/2021,11/21/2020,Health Region,Central Region,Urgent Care,2222,0,7227,31,0,0
01/18/2021,09/19/2020,Health Region,Eastern Region,Urgent Care,1408,0,8963,16,0,0
01/18/2021,03/14/2020,Health Region,Northwest Region,Emergency Department,774,11149,0,7,139,18
01/18/2021,06/27/2020,Health Region,Northwest Region,Urgent Care,350,0,2465,14,0,0
01/18/2021,05/02/2020,Health Region,Central Region,Emergency Department,647,8448,0,8,225,35
01/18/2021,01/09/2021,Health Region,Northern Region,Emergency Department,1781,9721,0,18,140,8
01/18/2021,04/18/2020,Health Region,Northern Region,Urgent Care,355,0,2861,12,0,0
01/18/2021,06/06/2020,Health Region,Southwest Region,Urgent Care,30,0,1330,2,0,0
01/18/2021,05/02/2020,Health Region,Southwest Region,Urgent Care,33,0,883,4,0,0
01/18/2021,06/20/2020,Health Region,Southwest Region,Urgent Care,35,0,1890,2,0,0
01/18/2021,08/08/2020,Health Region,Southwest Region,Urgent Care,65,0,1733,4,0,0
01/18/2021,05/16/2020,Health Region,Central Region,Emergency Department,699,9334,0,7,300,43
01/18/2021,07/04/2020,Health Region,Central Region,Emergency Department,710,11502,0,6,257,36
01/18/2021,08/29/2020,Health Region,Northwest Region,Urgent Care,261,0,2707,10,0,0
01/18/2021,09/19/2020,Health Region,Central Region,Urgent Care,1507,0,6857,22,0,0
01/18/2021,08/01/2020,Health Region,Central Region,Urgent Care,972,0,5889,17,0,0
01/18/2021,07/18/2020,Health Region,Eastern Region,Urgent Care,2406,0,9986,24,0,0
01/18/2021,05/30/2020,Health Region,Eastern Region,Urgent Care,1249,0,7116,18,0,0
01/18/2021,04/18/2020,Health Region,Northwest Region,Emergency Department,599,6171,0,10,155,26
01/18/2021,10/10/2020,Health Region,Southwest Region,Urgent Care,132,0,1629,8,0,0
01/18/2021,10/03/2020,Health Region,Eastern Region,Urgent Care,1661,0,9536,17,0,0
01/18/2021,07/11/2020,Health Region,Northwest Region,Urgent Care,427,0,2937,15,0,0
01/18/2021,07/04/2020,Health Region,Northwest Region,Emergency Department,414,8343,0,5,140,34
01/18/2021,11/21/2020,Health Region,Northwest Region,Emergency Department,838,8834,0,9,181,22
01/18/2021,11/21/2020,Health Region,Southwest Region,Emergency Department,1133,8980,0,13,339,30
01/18/2021,05/16/2020,Health Region,Eastern Region,Urgent Care,894,0,6213,14,0,0
01/18/2021,05/02/2020,Health Region,Northern Region,Urgent Care,839,0,3572,23,0,0
