Report Date,Week End Date,Geography Type,Geography Name,VDH Health Region,Facility Type,Count of CLI Visits,Percent of CLI Visits
12/14/2020,08/08/2020,Health District,Roanoke,Southwest Region,Emergency Department,81,8
12/14/2020,11/28/2020,Health District,Portsmouth,Eastern Region,Urgent Care,118,24
12/14/2020,07/04/2020,Health District,Chickahominy,Central Region,Emergency Department,47,5
12/14/2020,09/12/2020,Health District,Henrico,Central Region,Emergency Department,193,7
12/14/2020,07/25/2020,Health District,Chesapeake,Eastern Region,Emergency Department,312,17
12/14/2020,11/28/2020,Health District,Henrico,Central Region,Emergency Department,283,11
12/14/2020,05/09/2020,Health District,Chesapeake,Eastern Region,Emergency Department,92,7
12/14/2020,11/14/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,24,7
12/14/2020,09/05/2020,Health District,Roanoke,Southwest Region,Urgent Care,11,5
12/14/2020,08/29/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
12/14/2020,11/21/2020,Health District,Roanoke,Southwest Region,Urgent Care,34,13
12/14/2020,04/18/2020,Health District,Fairfax,Northern Region,Urgent Care,201,16
12/14/2020,10/31/2020,Health District,Rappahannock,Northwest Region,Emergency Department,121,6
12/14/2020,11/14/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,378,35
12/14/2020,10/24/2020,Health District,Lenowisco,Southwest Region,Emergency Department,72,12
12/14/2020,08/22/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,67,8
12/14/2020,11/14/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
12/14/2020,08/01/2020,Health District,Chickahominy,Central Region,Urgent Care,64,13
12/14/2020,08/08/2020,Health District,Piedmont,Central Region,Emergency Department,47,6
12/14/2020,09/05/2020,Health District,Piedmont,Central Region,Urgent Care,14,13
12/14/2020,08/22/2020,Health District,Chesapeake,Eastern Region,Urgent Care,144,10
12/14/2020,10/03/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,98,7
12/14/2020,03/21/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,83,9
12/14/2020,06/27/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,30,3
12/14/2020,09/12/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
12/14/2020,06/27/2020,Health District,New River,Southwest Region,Urgent Care,13,2
12/14/2020,08/01/2020,Health District,New River,Southwest Region,Emergency Department,82,6
12/14/2020,04/18/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
12/14/2020,10/10/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,11
12/14/2020,06/13/2020,Health District,Southside,Central Region,Urgent Care,3,15
12/14/2020,12/05/2020,Health District,Norfolk,Eastern Region,Emergency Department,171,7
12/14/2020,05/09/2020,Health District,Peninsula,Eastern Region,Urgent Care,133,11
12/14/2020,05/09/2020,Health District,Three Rivers,Eastern Region,Emergency Department,77,8
12/14/2020,03/07/2020,Health District,Southside,Central Region,Urgent Care,3,8
12/14/2020,07/25/2020,Health District,Three Rivers,Eastern Region,Emergency Department,93,8
12/14/2020,09/19/2020,Health District,Alexandria,Northern Region,Emergency Department,37,6
12/14/2020,04/04/2020,Health District,West Piedmont,Southwest Region,Emergency Department,48,7
12/14/2020,10/17/2020,Health District,Chickahominy,Central Region,Urgent Care,162,28
12/14/2020,09/19/2020,Health District,Henrico,Central Region,Urgent Care,379,20
12/14/2020,06/20/2020,Health District,Piedmont,Central Region,Urgent Care,29,31
12/14/2020,03/14/2020,Health District,Piedmont,Central Region,Urgent Care,11,10
12/14/2020,10/24/2020,Health District,Piedmont,Central Region,Emergency Department,82,10
12/14/2020,11/14/2020,Health District,Richmond,Central Region,Urgent Care,389,33
12/14/2020,04/18/2020,Health District,Alleghany,Southwest Region,Urgent Care,30,9
12/14/2020,06/27/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
12/14/2020,08/22/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
12/14/2020,03/21/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
12/14/2020,07/18/2020,Health District,Norfolk,Eastern Region,Urgent Care,162,22
12/14/2020,06/20/2020,Health District,Portsmouth,Eastern Region,Emergency Department,58,6
12/14/2020,06/27/2020,Health District,Fairfax,Northern Region,Emergency Department,212,5
12/14/2020,10/17/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,119,6
12/14/2020,10/03/2020,Health District,Prince William,Northern Region,Emergency Department,142,6
12/14/2020,10/31/2020,Health District,Rappahannock,Northwest Region,Urgent Care,279,19
12/14/2020,09/12/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,59,6
12/14/2020,05/09/2020,Health District,Crater,Central Region,Urgent Care,61,13
12/14/2020,11/28/2020,Health District,Peninsula,Eastern Region,Urgent Care,968,43
12/14/2020,09/12/2020,Health District,Peninsula,Eastern Region,Emergency Department,134,5
12/14/2020,10/24/2020,Health District,Chesapeake,Eastern Region,Urgent Care,423,22
12/14/2020,12/05/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,114,8
12/14/2020,03/14/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,145,6
12/14/2020,06/06/2020,Health District,Roanoke,Southwest Region,Emergency Department,67,8
12/14/2020,08/15/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,99,5
12/14/2020,12/05/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,97,31
12/14/2020,08/29/2020,Health District,Central Virginia,Southwest Region,Urgent Care,7,6
12/14/2020,03/07/2020,Health District,Alleghany,Southwest Region,Emergency Department,72,5
12/14/2020,04/25/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
12/14/2020,04/25/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,36,6
12/14/2020,05/16/2020,Health District,Chesterfield,Central Region,Emergency Department,181,8
12/14/2020,12/05/2020,Health District,Henrico,Central Region,Urgent Care,707,35
12/14/2020,05/23/2020,Health District,Richmond,Central Region,Urgent Care,299,33
12/14/2020,10/03/2020,Health District,Norfolk,Eastern Region,Urgent Care,69,12
12/14/2020,09/05/2020,Health District,Portsmouth,Eastern Region,Emergency Department,92,8
12/14/2020,04/11/2020,Health District,Fairfax,Northern Region,Emergency Department,516,18
12/14/2020,08/08/2020,Health District,Loudoun,Northern Region,Urgent Care,269,24
12/14/2020,08/22/2020,Health District,Loudoun,Northern Region,Emergency Department,115,8
12/14/2020,03/07/2020,Health District,Thomas Jefferson,Northwest Region,Emergency Department,104,6
12/14/2020,11/07/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
12/14/2020,05/02/2020,Health District,Chesterfield,Central Region,Emergency Department,155,8
12/14/2020,05/30/2020,Health District,Chickahominy,Central Region,Urgent Care,131,27
12/14/2020,08/29/2020,Health District,Southside,Central Region,Urgent Care,6,25
12/14/2020,06/13/2020,Health District,Norfolk,Eastern Region,Emergency Department,79,4
12/14/2020,10/10/2020,Health District,Three Rivers,Eastern Region,Emergency Department,118,9
12/14/2020,05/09/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,34,16
12/14/2020,11/14/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
12/14/2020,07/11/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,48,3
12/14/2020,08/29/2020,Health District,New River,Southwest Region,Urgent Care,31,8
12/14/2020,04/04/2020,Health District,West Piedmont,Southwest Region,Urgent Care,9,6
12/14/2020,05/30/2020,Health District,New River,Southwest Region,Emergency Department,46,4
12/14/2020,07/25/2020,Health District,Richmond,Central Region,Emergency Department,136,7
12/14/2020,05/16/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,54,5
12/14/2020,09/05/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,100,5
12/14/2020,09/19/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,13,5
12/14/2020,09/05/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,282,12
12/14/2020,05/16/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,33,19
12/14/2020,09/05/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,23,24
12/14/2020,09/12/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,15,4
12/14/2020,03/28/2020,Health District,Hampton,Eastern Region,Emergency Department,79,9
12/14/2020,04/11/2020,Health District,Norfolk,Eastern Region,Emergency Department,101,7
12/14/2020,07/18/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,129,8
12/14/2020,10/03/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,19,7
12/14/2020,08/22/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,104,5
12/14/2020,09/26/2020,Health District,Chesapeake,Eastern Region,Emergency Department,117,7
12/14/2020,03/28/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,125,9
12/14/2020,09/12/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,46,6
12/14/2020,10/31/2020,Health District,Alleghany,Southwest Region,Emergency Department,156,13
12/14/2020,07/25/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,89,6
12/14/2020,08/22/2020,Health District,Lenowisco,Southwest Region,Emergency Department,27,4
12/14/2020,06/20/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,26,4
12/14/2020,11/14/2020,Health District,Hampton,Eastern Region,Urgent Care,270,27
12/14/2020,03/21/2020,Health District,Richmond,Central Region,Urgent Care,40,5
12/14/2020,06/20/2020,Health District,Three Rivers,Eastern Region,Urgent Care,103,19
12/14/2020,05/16/2020,Health District,Norfolk,Eastern Region,Urgent Care,61,13
12/14/2020,04/18/2020,Health District,Portsmouth,Eastern Region,Emergency Department,55,7
12/14/2020,09/12/2020,Health District,Arlington,Northern Region,Urgent Care,65,16
12/14/2020,09/19/2020,Health District,Prince William,Northern Region,Emergency Department,159,7
12/14/2020,10/17/2020,Health District,Rappahannock,Northwest Region,Urgent Care,282,19
12/14/2020,07/25/2020,Health District,Thomas Jefferson,Northwest Region,Emergency Department,69,6
12/14/2020,09/05/2020,Health District,Alleghany,Southwest Region,Urgent Care,22,4
12/14/2020,03/14/2020,Health District,Central Virginia,Southwest Region,Emergency Department,66,4
12/14/2020,05/16/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
12/14/2020,07/11/2020,Health District,Crater,Central Region,Emergency Department,168,8
12/14/2020,12/12/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,14
12/14/2020,12/12/2020,Health District,Richmond,Central Region,Emergency Department,183,11
12/14/2020,04/25/2020,Health District,Peninsula,Eastern Region,Emergency Department,101,6
12/14/2020,08/01/2020,Health District,Southside,Central Region,Emergency Department,55,7
12/14/2020,09/26/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,53,16
12/14/2020,08/08/2020,Health District,Arlington,Northern Region,Emergency Department,50,7
12/14/2020,09/12/2020,Health District,Portsmouth,Eastern Region,Urgent Care,80,16
12/14/2020,10/17/2020,Health District,Alexandria,Northern Region,Urgent Care,77,31
12/14/2020,10/03/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,49,16
12/14/2020,11/07/2020,Health District,Central Virginia,Southwest Region,Emergency Department,43,4
12/14/2020,04/11/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,5
12/14/2020,08/22/2020,Health District,West Piedmont,Southwest Region,Urgent Care,9,4
12/14/2020,04/25/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,95,34
12/14/2020,07/18/2020,Health District,Henrico,Central Region,Urgent Care,471,26
12/14/2020,08/29/2020,Health District,Fairfax,Northern Region,Emergency Department,286,7
12/14/2020,04/25/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,37,7
12/14/2020,04/25/2020,Health District,Prince William,Northern Region,Urgent Care,173,18
12/14/2020,06/20/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
12/14/2020,11/14/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,135,14
12/14/2020,04/04/2020,Health District,Lenowisco,Southwest Region,Emergency Department,43,10
12/14/2020,12/12/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,211,15
12/14/2020,05/02/2020,Health District,Chickahominy,Central Region,Emergency Department,62,9
12/14/2020,09/26/2020,Health District,Crater,Central Region,Urgent Care,189,22
12/14/2020,09/26/2020,Health District,Henrico,Central Region,Emergency Department,179,6
12/14/2020,04/11/2020,Health District,Southside,Central Region,Urgent Care,1,9
12/14/2020,03/07/2020,Health District,Chesapeake,Eastern Region,Emergency Department,128,6
12/14/2020,07/11/2020,Health District,Peninsula,Eastern Region,Urgent Care,701,30
12/14/2020,07/04/2020,Health District,Roanoke,Southwest Region,Urgent Care,16,6
12/14/2020,05/23/2020,Health District,Three Rivers,Eastern Region,Emergency Department,67,7
12/14/2020,06/20/2020,Health District,Fairfax,Northern Region,Urgent Care,757,30
12/14/2020,04/18/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,25,2
12/14/2020,07/18/2020,Health District,Alexandria,Northern Region,Emergency Department,53,9
12/14/2020,07/18/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,74,6
12/14/2020,06/06/2020,Health District,West Piedmont,Southwest Region,Emergency Department,43,4
12/14/2020,10/03/2020,Health District,Chickahominy,Central Region,Urgent Care,152,25
12/14/2020,10/10/2020,Health District,Piedmont,Central Region,Emergency Department,85,10
12/14/2020,05/02/2020,Health District,Southside,Central Region,Emergency Department,11,2
12/14/2020,09/12/2020,Health District,Peninsula,Eastern Region,Urgent Care,192,10
12/14/2020,06/27/2020,Health District,Peninsula,Eastern Region,Emergency Department,108,4
12/14/2020,09/12/2020,Health District,Richmond,Central Region,Urgent Care,278,28
12/14/2020,04/25/2020,Health District,New River,Southwest Region,Urgent Care,6,4
12/14/2020,05/02/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,98,7
12/14/2020,09/19/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,103,8
12/14/2020,08/22/2020,Health District,Arlington,Northern Region,Emergency Department,61,9
12/14/2020,05/02/2020,Health District,Lenowisco,Southwest Region,Emergency Department,21,6
12/14/2020,07/11/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
12/14/2020,11/07/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
12/14/2020,10/03/2020,Health District,New River,Southwest Region,Emergency Department,122,10
12/14/2020,05/23/2020,Health District,Chesapeake,Eastern Region,Emergency Department,95,7
12/14/2020,10/03/2020,Health District,Norfolk,Eastern Region,Emergency Department,118,5
12/14/2020,08/15/2020,Health District,Norfolk,Eastern Region,Emergency Department,169,8
12/14/2020,07/11/2020,Health District,Chesapeake,Eastern Region,Emergency Department,220,12
12/14/2020,11/28/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,561,47
12/14/2020,03/14/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,30,8
12/14/2020,06/27/2020,Health District,Alleghany,Southwest Region,Emergency Department,90,8
12/14/2020,10/24/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,57,7
12/14/2020,11/07/2020,Health District,Roanoke,Southwest Region,Urgent Care,40,16
12/14/2020,09/19/2020,Health District,Roanoke,Southwest Region,Urgent Care,26,10
12/14/2020,11/28/2020,Health District,Crater,Central Region,Emergency Department,204,11
12/14/2020,11/14/2020,Health District,Southside,Central Region,Urgent Care,4,20
12/14/2020,03/14/2020,Health District,Southside,Central Region,Emergency Department,29,3
12/14/2020,07/11/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,15,4
12/14/2020,07/11/2020,Health District,Hampton,Eastern Region,Urgent Care,365,34
12/14/2020,05/09/2020,Health District,Peninsula,Eastern Region,Emergency Department,96,5
12/14/2020,08/01/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,140,10
12/14/2020,06/20/2020,Health District,Lenowisco,Southwest Region,Emergency Department,15,3
12/14/2020,09/19/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,2,25
12/14/2020,12/12/2020,Health District,West Piedmont,Southwest Region,Emergency Department,144,14
12/14/2020,04/04/2020,Health District,Piedmont,Central Region,Emergency Department,36,8
12/14/2020,05/23/2020,Health District,Piedmont,Central Region,Emergency Department,57,8
12/14/2020,05/16/2020,Health District,Hampton,Eastern Region,Emergency Department,27,3
12/14/2020,05/16/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,144,8
12/14/2020,04/04/2020,Health District,Loudoun,Northern Region,Urgent Care,50,9
12/14/2020,05/16/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,15,23
12/14/2020,07/04/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,11,13
12/14/2020,05/16/2020,Health District,Central Virginia,Southwest Region,Emergency Department,17,2
12/14/2020,07/04/2020,Health District,Central Virginia,Southwest Region,Emergency Department,28,2
12/14/2020,04/18/2020,Health District,Chickahominy,Central Region,Emergency Department,53,8
12/14/2020,08/29/2020,Health District,Hampton,Eastern Region,Urgent Care,155,16
12/14/2020,11/07/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
12/14/2020,05/16/2020,Health District,Alexandria,Northern Region,Emergency Department,104,20
12/14/2020,11/21/2020,Health District,Alleghany,Southwest Region,Urgent Care,66,11
12/14/2020,03/07/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,84,5
12/14/2020,05/23/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,38,3
12/14/2020,04/04/2020,Health District,Chesterfield,Central Region,Urgent Care,32,3
12/14/2020,05/23/2020,Health District,Chesterfield,Central Region,Urgent Care,619,32
12/14/2020,07/04/2020,Health District,Chesterfield,Central Region,Emergency Department,181,7
12/14/2020,05/16/2020,Health District,Henrico,Central Region,Urgent Care,382,28
12/14/2020,10/24/2020,Health District,Portsmouth,Eastern Region,Emergency Department,58,5
12/14/2020,10/31/2020,Health District,Fairfax,Northern Region,Emergency Department,260,6
12/14/2020,10/31/2020,Health District,Central Virginia,Southwest Region,Urgent Care,10,9
12/14/2020,09/12/2020,Health District,Central Virginia,Southwest Region,Urgent Care,10,9
12/14/2020,05/23/2020,Health District,Roanoke,Southwest Region,Emergency Department,44,5
12/14/2020,04/04/2020,Health District,Roanoke,Southwest Region,Emergency Department,79,11
12/14/2020,04/18/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,190,11
12/14/2020,08/01/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,74,4
12/14/2020,06/13/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,82,5
12/14/2020,03/07/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,160,4
12/14/2020,05/09/2020,Health District,Alleghany,Southwest Region,Emergency Department,81,9
12/14/2020,11/14/2020,Health District,Thomas Jefferson,Northwest Region,Emergency Department,72,5
12/14/2020,06/06/2020,Health District,Chickahominy,Central Region,Emergency Department,47,6
12/14/2020,11/28/2020,Health District,Crater,Central Region,Urgent Care,142,21
12/14/2020,06/20/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,299,16
12/14/2020,10/31/2020,Health District,Peninsula,Eastern Region,Urgent Care,475,23
12/14/2020,03/07/2020,Health District,Portsmouth,Eastern Region,Urgent Care,41,6
12/14/2020,07/04/2020,Health District,Alexandria,Northern Region,Emergency Department,49,8
12/14/2020,11/28/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,206,7
12/14/2020,10/10/2020,Health District,Arlington,Northern Region,Emergency Department,56,8
12/14/2020,09/12/2020,Health District,Alexandria,Northern Region,Urgent Care,97,38
12/14/2020,08/01/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,66,5
12/14/2020,10/17/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,70,25
12/14/2020,12/12/2020,Health District,West Piedmont,Southwest Region,Urgent Care,27,12
12/14/2020,09/26/2020,Health District,West Piedmont,Southwest Region,Emergency Department,59,6
12/14/2020,11/07/2020,Health District,Chesterfield,Central Region,Emergency Department,262,10
12/14/2020,09/19/2020,Health District,Chesterfield,Central Region,Emergency Department,198,7
12/14/2020,11/07/2020,Health District,Three Rivers,Eastern Region,Urgent Care,255,36
12/14/2020,07/11/2020,Health District,Arlington,Northern Region,Urgent Care,85,23
12/14/2020,11/07/2020,Health District,Loudoun,Northern Region,Emergency Department,131,9
12/14/2020,05/23/2020,Health District,Arlington,Northern Region,Urgent Care,52,19
12/14/2020,03/07/2020,Health District,Roanoke,Southwest Region,Emergency Department,88,7
12/14/2020,03/21/2020,Health District,Chesterfield,Central Region,Urgent Care,109,7
12/14/2020,07/25/2020,Health District,Crater,Central Region,Emergency Department,196,9
12/14/2020,07/25/2020,Health District,Piedmont,Central Region,Emergency Department,51,7
12/14/2020,04/18/2020,Health District,Piedmont,Central Region,Urgent Care,6,16
12/14/2020,07/18/2020,Health District,Southside,Central Region,Emergency Department,59,8
12/14/2020,03/14/2020,Health District,Hampton,Eastern Region,Emergency Department,93,6
12/14/2020,08/08/2020,Health District,West Piedmont,Southwest Region,Emergency Department,98,10
12/14/2020,03/21/2020,Health District,Three Rivers,Eastern Region,Emergency Department,162,13
12/14/2020,03/28/2020,Health District,Prince William,Northern Region,Emergency Department,278,13
12/14/2020,03/21/2020,Health District,Arlington,Northern Region,Urgent Care,35,9
12/14/2020,09/19/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,62,5
12/14/2020,04/25/2020,Health District,Rappahannock,Northwest Region,Urgent Care,45,7
12/14/2020,09/05/2020,Health District,Central Virginia,Southwest Region,Emergency Department,64,5
12/14/2020,07/04/2020,Health District,Henrico,Central Region,Urgent Care,413,23
12/14/2020,03/14/2020,Health District,Norfolk,Eastern Region,Urgent Care,53,8
12/14/2020,05/02/2020,Health District,Norfolk,Eastern Region,Urgent Care,35,9
12/14/2020,08/22/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,242,11
12/14/2020,04/04/2020,Health District,Fairfax,Northern Region,Urgent Care,154,12
12/14/2020,12/12/2020,Health District,Henrico,Central Region,Emergency Department,304,11
12/14/2020,09/12/2020,Health District,Crater,Central Region,Emergency Department,144,7
12/14/2020,06/06/2020,Health District,Piedmont,Central Region,Emergency Department,36,5
12/14/2020,05/30/2020,Health District,Southside,Central Region,Emergency Department,38,6
12/14/2020,05/16/2020,Health District,Prince William,Northern Region,Emergency Department,324,16
12/14/2020,06/13/2020,Health District,Rappahannock,Northwest Region,Urgent Care,196,17
12/14/2020,03/14/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,4,5
12/14/2020,07/18/2020,Health District,Central Virginia,Southwest Region,Emergency Department,41,3
12/14/2020,09/19/2020,Health District,Chesapeake,Eastern Region,Urgent Care,351,19
12/14/2020,09/12/2020,Health District,Hampton,Eastern Region,Urgent Care,169,19
12/14/2020,08/29/2020,Health District,Peninsula,Eastern Region,Emergency Department,154,6
12/14/2020,11/07/2020,Health District,Chesapeake,Eastern Region,Urgent Care,531,27
12/14/2020,10/31/2020,Health District,Hampton,Eastern Region,Urgent Care,214,23
12/14/2020,11/07/2020,Health District,Alleghany,Southwest Region,Urgent Care,66,12
12/14/2020,09/19/2020,Health District,Alleghany,Southwest Region,Urgent Care,32,6
12/14/2020,07/18/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
