Report Date,Week End Date,Geography Type,Geography Name,VDH Health Region,Facility Type,Count of CLI Visits,Percent of CLI Visits
11/30/2020,08/01/2020,Health District,Chickahominy,Central Region,Urgent Care,64,13
11/30/2020,09/05/2020,Health District,Piedmont,Central Region,Urgent Care,14,13
11/30/2020,08/08/2020,Health District,Piedmont,Central Region,Emergency Department,47,6
11/30/2020,08/22/2020,Health District,Chesapeake,Eastern Region,Urgent Care,144,10
11/30/2020,10/03/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,98,7
11/30/2020,03/21/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,83,9
11/30/2020,06/27/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,30,3
11/30/2020,09/12/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
11/30/2020,06/27/2020,Health District,New River,Southwest Region,Urgent Care,13,2
11/30/2020,08/01/2020,Health District,New River,Southwest Region,Emergency Department,82,6
11/30/2020,06/13/2020,Health District,Southside,Central Region,Urgent Care,3,15
11/30/2020,04/18/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
11/30/2020,05/09/2020,Health District,Peninsula,Eastern Region,Urgent Care,133,11
11/30/2020,10/10/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,11
11/30/2020,07/25/2020,Health District,Three Rivers,Eastern Region,Emergency Department,93,8
11/30/2020,05/09/2020,Health District,Three Rivers,Eastern Region,Emergency Department,77,8
11/30/2020,04/04/2020,Health District,West Piedmont,Southwest Region,Emergency Department,48,7
11/30/2020,03/07/2020,Health District,Southside,Central Region,Urgent Care,3,8
11/30/2020,09/19/2020,Health District,Alexandria,Northern Region,Emergency Department,37,6
11/30/2020,10/17/2020,Health District,Chickahominy,Central Region,Urgent Care,162,28
11/30/2020,10/24/2020,Health District,Piedmont,Central Region,Emergency Department,82,10
11/30/2020,06/20/2020,Health District,Piedmont,Central Region,Urgent Care,29,31
11/30/2020,03/14/2020,Health District,Piedmont,Central Region,Urgent Care,11,10
11/30/2020,09/19/2020,Health District,Henrico,Central Region,Urgent Care,379,20
11/30/2020,11/14/2020,Health District,Richmond,Central Region,Urgent Care,389,33
11/30/2020,04/18/2020,Health District,Alleghany,Southwest Region,Urgent Care,30,9
11/30/2020,09/12/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,59,6
11/30/2020,03/21/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
11/30/2020,06/27/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
11/30/2020,08/22/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
11/30/2020,07/18/2020,Health District,Norfolk,Eastern Region,Urgent Care,162,22
11/30/2020,06/20/2020,Health District,Portsmouth,Eastern Region,Emergency Department,58,6
11/30/2020,06/27/2020,Health District,Fairfax,Northern Region,Emergency Department,212,5
11/30/2020,10/03/2020,Health District,Prince William,Northern Region,Emergency Department,142,6
11/30/2020,10/17/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,119,6
11/30/2020,10/31/2020,Health District,Rappahannock,Northwest Region,Urgent Care,279,19
11/30/2020,05/09/2020,Health District,Crater,Central Region,Urgent Care,61,13
11/30/2020,09/12/2020,Health District,Peninsula,Eastern Region,Emergency Department,134,5
11/30/2020,10/24/2020,Health District,Chesapeake,Eastern Region,Urgent Care,423,22
11/30/2020,11/28/2020,Health District,Peninsula,Eastern Region,Urgent Care,964,43
11/30/2020,03/14/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,145,6
11/30/2020,08/15/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,99,5
11/30/2020,03/07/2020,Health District,Alleghany,Southwest Region,Emergency Department,72,5
11/30/2020,04/25/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
11/30/2020,08/29/2020,Health District,Central Virginia,Southwest Region,Urgent Care,7,6
11/30/2020,04/25/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,36,6
11/30/2020,06/06/2020,Health District,Roanoke,Southwest Region,Emergency Department,67,8
11/30/2020,05/16/2020,Health District,Chesterfield,Central Region,Emergency Department,181,8
11/30/2020,05/23/2020,Health District,Richmond,Central Region,Urgent Care,299,33
11/30/2020,10/03/2020,Health District,Norfolk,Eastern Region,Urgent Care,69,12
11/30/2020,09/05/2020,Health District,Portsmouth,Eastern Region,Emergency Department,92,8
11/30/2020,04/11/2020,Health District,Fairfax,Northern Region,Emergency Department,516,18
11/30/2020,08/08/2020,Health District,Loudoun,Northern Region,Urgent Care,269,24
11/30/2020,08/22/2020,Health District,Loudoun,Northern Region,Emergency Department,115,8
11/30/2020,03/07/2020,Health District,Thomas Jefferson,Northwest Region,Emergency Department,104,6
11/30/2020,11/07/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
11/30/2020,05/30/2020,Health District,Chickahominy,Central Region,Urgent Care,131,27
11/30/2020,05/02/2020,Health District,Chesterfield,Central Region,Emergency Department,155,8
11/30/2020,07/25/2020,Health District,Richmond,Central Region,Emergency Department,136,7
11/30/2020,08/29/2020,Health District,Southside,Central Region,Urgent Care,6,25
11/30/2020,06/13/2020,Health District,Norfolk,Eastern Region,Emergency Department,79,4
11/30/2020,10/10/2020,Health District,Three Rivers,Eastern Region,Emergency Department,118,9
11/30/2020,09/05/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,23,24
11/30/2020,11/14/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
11/30/2020,07/11/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,48,3
11/30/2020,08/29/2020,Health District,New River,Southwest Region,Urgent Care,31,8
11/30/2020,05/30/2020,Health District,New River,Southwest Region,Emergency Department,46,4
11/30/2020,04/04/2020,Health District,West Piedmont,Southwest Region,Urgent Care,9,6
11/30/2020,09/05/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,282,12
11/30/2020,05/16/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,54,5
11/30/2020,05/09/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,34,16
11/30/2020,09/05/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,100,5
11/30/2020,09/19/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,13,5
11/30/2020,05/16/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,33,19
11/30/2020,09/26/2020,Health District,Chesapeake,Eastern Region,Emergency Department,117,7
11/30/2020,09/12/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,15,4
11/30/2020,03/28/2020,Health District,Hampton,Eastern Region,Emergency Department,79,9
11/30/2020,04/11/2020,Health District,Norfolk,Eastern Region,Emergency Department,101,7
11/30/2020,07/18/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,129,8
11/30/2020,10/03/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,19,7
11/30/2020,06/20/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,26,4
11/30/2020,08/22/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,104,5
11/30/2020,03/28/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,125,9
11/30/2020,09/12/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,46,6
11/30/2020,10/31/2020,Health District,Alleghany,Southwest Region,Emergency Department,156,13
11/30/2020,08/22/2020,Health District,Lenowisco,Southwest Region,Emergency Department,27,4
11/30/2020,07/25/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,89,6
11/30/2020,03/21/2020,Health District,Richmond,Central Region,Urgent Care,40,5
11/30/2020,05/16/2020,Health District,Norfolk,Eastern Region,Urgent Care,61,13
11/30/2020,11/14/2020,Health District,Hampton,Eastern Region,Urgent Care,270,27
11/30/2020,04/18/2020,Health District,Portsmouth,Eastern Region,Emergency Department,55,7
11/30/2020,06/20/2020,Health District,Three Rivers,Eastern Region,Urgent Care,103,19
11/30/2020,09/19/2020,Health District,Prince William,Northern Region,Emergency Department,159,7
11/30/2020,09/12/2020,Health District,Arlington,Northern Region,Urgent Care,65,16
11/30/2020,10/17/2020,Health District,Rappahannock,Northwest Region,Urgent Care,282,19
11/30/2020,07/25/2020,Health District,Thomas Jefferson,Northwest Region,Emergency Department,69,6
11/30/2020,09/05/2020,Health District,Alleghany,Southwest Region,Urgent Care,22,4
11/30/2020,03/14/2020,Health District,Central Virginia,Southwest Region,Emergency Department,66,4
11/30/2020,05/16/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
11/30/2020,07/11/2020,Health District,Crater,Central Region,Emergency Department,168,8
11/30/2020,08/01/2020,Health District,Southside,Central Region,Emergency Department,55,7
11/30/2020,04/25/2020,Health District,Peninsula,Eastern Region,Emergency Department,101,6
11/30/2020,09/12/2020,Health District,Portsmouth,Eastern Region,Urgent Care,80,16
11/30/2020,09/26/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,53,16
11/30/2020,08/08/2020,Health District,Arlington,Northern Region,Emergency Department,50,7
11/30/2020,10/03/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,49,16
11/30/2020,11/07/2020,Health District,Central Virginia,Southwest Region,Emergency Department,43,4
11/30/2020,04/11/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,5
11/30/2020,08/22/2020,Health District,West Piedmont,Southwest Region,Urgent Care,9,4
11/30/2020,10/17/2020,Health District,Alexandria,Northern Region,Urgent Care,77,31
11/30/2020,04/25/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,95,34
11/30/2020,08/29/2020,Health District,Fairfax,Northern Region,Emergency Department,286,7
11/30/2020,04/25/2020,Health District,Prince William,Northern Region,Urgent Care,173,18
11/30/2020,04/25/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,37,7
11/30/2020,11/14/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,135,14
11/30/2020,06/20/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
11/30/2020,04/04/2020,Health District,Lenowisco,Southwest Region,Emergency Department,43,10
11/30/2020,07/18/2020,Health District,Henrico,Central Region,Urgent Care,471,26
11/30/2020,05/02/2020,Health District,Chickahominy,Central Region,Emergency Department,62,9
11/30/2020,09/26/2020,Health District,Crater,Central Region,Urgent Care,189,22
11/30/2020,09/26/2020,Health District,Henrico,Central Region,Emergency Department,179,6
11/30/2020,04/11/2020,Health District,Southside,Central Region,Urgent Care,1,9
11/30/2020,03/07/2020,Health District,Chesapeake,Eastern Region,Emergency Department,128,6
11/30/2020,07/11/2020,Health District,Peninsula,Eastern Region,Urgent Care,701,30
11/30/2020,06/06/2020,Health District,West Piedmont,Southwest Region,Emergency Department,43,4
11/30/2020,05/23/2020,Health District,Three Rivers,Eastern Region,Emergency Department,67,7
11/30/2020,04/18/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,25,2
11/30/2020,07/18/2020,Health District,Alexandria,Northern Region,Emergency Department,53,9
11/30/2020,06/20/2020,Health District,Fairfax,Northern Region,Urgent Care,757,30
11/30/2020,07/18/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,74,6
11/30/2020,07/04/2020,Health District,Roanoke,Southwest Region,Urgent Care,16,6
11/30/2020,10/03/2020,Health District,Chickahominy,Central Region,Urgent Care,152,25
11/30/2020,10/10/2020,Health District,Piedmont,Central Region,Emergency Department,85,10
11/30/2020,05/02/2020,Health District,Southside,Central Region,Emergency Department,11,2
11/30/2020,06/27/2020,Health District,Peninsula,Eastern Region,Emergency Department,108,4
11/30/2020,09/12/2020,Health District,Peninsula,Eastern Region,Urgent Care,192,10
11/30/2020,05/02/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,98,7
11/30/2020,04/25/2020,Health District,New River,Southwest Region,Urgent Care,6,4
11/30/2020,09/12/2020,Health District,Richmond,Central Region,Urgent Care,278,28
11/30/2020,09/19/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,103,8
11/30/2020,08/22/2020,Health District,Arlington,Northern Region,Emergency Department,61,9
11/30/2020,07/11/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
11/30/2020,05/02/2020,Health District,Lenowisco,Southwest Region,Emergency Department,21,6
11/30/2020,11/07/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
11/30/2020,10/03/2020,Health District,New River,Southwest Region,Emergency Department,122,10
11/30/2020,07/11/2020,Health District,Chesapeake,Eastern Region,Emergency Department,220,12
11/30/2020,05/23/2020,Health District,Chesapeake,Eastern Region,Emergency Department,95,7
11/30/2020,08/15/2020,Health District,Norfolk,Eastern Region,Emergency Department,169,8
11/30/2020,10/03/2020,Health District,Norfolk,Eastern Region,Emergency Department,118,5
11/30/2020,11/28/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,559,47
11/30/2020,03/14/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,30,8
11/30/2020,06/27/2020,Health District,Alleghany,Southwest Region,Emergency Department,90,8
11/30/2020,10/24/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,57,7
11/30/2020,09/19/2020,Health District,Roanoke,Southwest Region,Urgent Care,26,10
11/30/2020,11/07/2020,Health District,Roanoke,Southwest Region,Urgent Care,40,16
11/30/2020,11/28/2020,Health District,Crater,Central Region,Emergency Department,201,11
11/30/2020,11/14/2020,Health District,Southside,Central Region,Urgent Care,4,20
11/30/2020,03/14/2020,Health District,Southside,Central Region,Emergency Department,29,3
11/30/2020,07/11/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,15,4
11/30/2020,05/09/2020,Health District,Peninsula,Eastern Region,Emergency Department,96,5
11/30/2020,07/11/2020,Health District,Hampton,Eastern Region,Urgent Care,365,34
11/30/2020,08/01/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,140,10
11/30/2020,06/20/2020,Health District,Lenowisco,Southwest Region,Emergency Department,15,3
11/30/2020,09/19/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,2,25
11/30/2020,05/23/2020,Health District,Piedmont,Central Region,Emergency Department,57,8
11/30/2020,04/04/2020,Health District,Piedmont,Central Region,Emergency Department,36,8
11/30/2020,05/16/2020,Health District,Hampton,Eastern Region,Emergency Department,27,3
11/30/2020,05/16/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,144,8
11/30/2020,04/04/2020,Health District,Loudoun,Northern Region,Urgent Care,50,9
11/30/2020,07/04/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,11,13
11/30/2020,05/16/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,15,23
11/30/2020,07/04/2020,Health District,Central Virginia,Southwest Region,Emergency Department,28,2
11/30/2020,05/16/2020,Health District,Central Virginia,Southwest Region,Emergency Department,17,2
11/30/2020,04/18/2020,Health District,Chickahominy,Central Region,Emergency Department,53,8
11/30/2020,11/07/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
11/30/2020,08/29/2020,Health District,Hampton,Eastern Region,Urgent Care,155,16
11/30/2020,05/16/2020,Health District,Alexandria,Northern Region,Emergency Department,104,20
11/30/2020,11/21/2020,Health District,Alleghany,Southwest Region,Urgent Care,66,11
11/30/2020,05/23/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,38,3
11/30/2020,03/07/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,84,5
11/30/2020,07/04/2020,Health District,Chesterfield,Central Region,Emergency Department,181,7
11/30/2020,04/04/2020,Health District,Chesterfield,Central Region,Urgent Care,32,3
11/30/2020,05/23/2020,Health District,Chesterfield,Central Region,Urgent Care,619,32
11/30/2020,05/16/2020,Health District,Henrico,Central Region,Urgent Care,382,28
11/30/2020,10/24/2020,Health District,Portsmouth,Eastern Region,Emergency Department,58,5
11/30/2020,03/07/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,160,4
11/30/2020,10/31/2020,Health District,Central Virginia,Southwest Region,Urgent Care,10,9
11/30/2020,09/12/2020,Health District,Central Virginia,Southwest Region,Urgent Care,10,9
11/30/2020,05/23/2020,Health District,Roanoke,Southwest Region,Emergency Department,44,5
11/30/2020,04/04/2020,Health District,Roanoke,Southwest Region,Emergency Department,79,11
11/30/2020,10/31/2020,Health District,Fairfax,Northern Region,Emergency Department,260,6
11/30/2020,04/18/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,190,11
11/30/2020,08/01/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,74,4
11/30/2020,06/13/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,82,5
11/30/2020,11/14/2020,Health District,Thomas Jefferson,Northwest Region,Emergency Department,70,5
11/30/2020,05/09/2020,Health District,Alleghany,Southwest Region,Emergency Department,81,9
11/30/2020,06/06/2020,Health District,Chickahominy,Central Region,Emergency Department,47,6
11/30/2020,11/28/2020,Health District,Crater,Central Region,Urgent Care,142,21
11/30/2020,03/07/2020,Health District,Portsmouth,Eastern Region,Urgent Care,41,6
11/30/2020,10/31/2020,Health District,Peninsula,Eastern Region,Urgent Care,475,23
11/30/2020,11/28/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,206,7
11/30/2020,07/04/2020,Health District,Alexandria,Northern Region,Emergency Department,49,8
11/30/2020,06/20/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,299,16
11/30/2020,10/10/2020,Health District,Arlington,Northern Region,Emergency Department,56,8
11/30/2020,08/01/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,66,5
11/30/2020,10/17/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,70,25
11/30/2020,09/26/2020,Health District,West Piedmont,Southwest Region,Emergency Department,59,6
11/30/2020,09/12/2020,Health District,Alexandria,Northern Region,Urgent Care,97,38
11/30/2020,09/19/2020,Health District,Chesterfield,Central Region,Emergency Department,198,7
11/30/2020,11/07/2020,Health District,Chesterfield,Central Region,Emergency Department,261,10
11/30/2020,11/07/2020,Health District,Three Rivers,Eastern Region,Urgent Care,255,36
11/30/2020,07/11/2020,Health District,Arlington,Northern Region,Urgent Care,85,23
11/30/2020,11/07/2020,Health District,Loudoun,Northern Region,Emergency Department,131,9
11/30/2020,03/07/2020,Health District,Roanoke,Southwest Region,Emergency Department,88,7
11/30/2020,05/23/2020,Health District,Arlington,Northern Region,Urgent Care,52,19
11/30/2020,03/21/2020,Health District,Chesterfield,Central Region,Urgent Care,109,7
11/30/2020,07/25/2020,Health District,Crater,Central Region,Emergency Department,196,9
11/30/2020,07/25/2020,Health District,Piedmont,Central Region,Emergency Department,51,7
11/30/2020,04/18/2020,Health District,Piedmont,Central Region,Urgent Care,6,16
11/30/2020,07/18/2020,Health District,Southside,Central Region,Emergency Department,59,8
11/30/2020,03/14/2020,Health District,Hampton,Eastern Region,Emergency Department,93,6
11/30/2020,08/08/2020,Health District,West Piedmont,Southwest Region,Emergency Department,98,10
11/30/2020,03/21/2020,Health District,Three Rivers,Eastern Region,Emergency Department,162,13
11/30/2020,03/28/2020,Health District,Prince William,Northern Region,Emergency Department,278,13
11/30/2020,03/21/2020,Health District,Arlington,Northern Region,Urgent Care,35,9
11/30/2020,04/25/2020,Health District,Rappahannock,Northwest Region,Urgent Care,45,7
11/30/2020,09/19/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,62,5
11/30/2020,09/05/2020,Health District,Central Virginia,Southwest Region,Emergency Department,64,5
11/30/2020,07/04/2020,Health District,Henrico,Central Region,Urgent Care,413,23
11/30/2020,03/14/2020,Health District,Norfolk,Eastern Region,Urgent Care,53,8
11/30/2020,05/02/2020,Health District,Norfolk,Eastern Region,Urgent Care,35,9
11/30/2020,08/22/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,242,11
11/30/2020,04/04/2020,Health District,Fairfax,Northern Region,Urgent Care,154,12
11/30/2020,09/12/2020,Health District,Crater,Central Region,Emergency Department,144,7
11/30/2020,06/06/2020,Health District,Piedmont,Central Region,Emergency Department,36,5
11/30/2020,05/30/2020,Health District,Southside,Central Region,Emergency Department,38,6
11/30/2020,05/16/2020,Health District,Prince William,Northern Region,Emergency Department,324,16
11/30/2020,03/14/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,4,5
11/30/2020,06/13/2020,Health District,Rappahannock,Northwest Region,Urgent Care,196,17
11/30/2020,07/18/2020,Health District,Central Virginia,Southwest Region,Emergency Department,41,3
11/30/2020,09/19/2020,Health District,Chesapeake,Eastern Region,Urgent Care,351,19
11/30/2020,08/29/2020,Health District,Peninsula,Eastern Region,Emergency Department,154,6
11/30/2020,09/12/2020,Health District,Hampton,Eastern Region,Urgent Care,169,19
11/30/2020,09/19/2020,Health District,Alleghany,Southwest Region,Urgent Care,32,6
11/30/2020,11/07/2020,Health District,Alleghany,Southwest Region,Urgent Care,66,12
11/30/2020,07/18/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
11/30/2020,09/05/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,1,8
11/30/2020,11/07/2020,Health District,Chesapeake,Eastern Region,Urgent Care,531,27
11/30/2020,10/31/2020,Health District,Hampton,Eastern Region,Urgent Care,214,23
11/30/2020,03/21/2020,Health District,Richmond,Central Region,Emergency Department,202,10
11/30/2020,08/29/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,26,7
11/30/2020,07/04/2020,Health District,Portsmouth,Eastern Region,Emergency Department,94,8
11/30/2020,09/05/2020,Health District,Three Rivers,Eastern Region,Urgent Care,131,21
11/30/2020,05/02/2020,Health District,Thomas Jefferson,Northwest Region,Urgent Care,4,10
11/30/2020,08/29/2020,Health District,Alleghany,Southwest Region,Emergency Department,49,5
11/30/2020,10/24/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
11/30/2020,08/08/2020,Health District,Lenowisco,Southwest Region,Emergency Department,58,10
11/30/2020,10/24/2020,Health District,Loudoun,Northern Region,Emergency Department,104,7
11/30/2020,08/29/2020,Health District,Chesapeake,Eastern Region,Emergency Department,202,12
11/30/2020,09/26/2020,Health District,Peninsula,Eastern Region,Urgent Care,192,11
11/30/2020,11/14/2020,Health District,Peninsula,Eastern Region,Urgent Care,800,34
11/30/2020,03/07/2020,Health District,Three Rivers,Eastern Region,Emergency Department,136,9
