Report Date,Week End Date,Geography Type,Geography Name,VDH Health Region,Facility Type,Count of CLI Visits,Percent of CLI Visits
07/20/20,07/18/20,Health District,Rappahannock,Northwest Region,Emergency Department,160,7
07/20/20,07/18/20,Health District,Rappahannock,Northwest Region,Urgent Care,297,22
07/20/20,07/18/20,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,71,6
07/20/20,07/18/20,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,83,26
07/20/20,07/18/20,Health District,Richmond,Central Region,Emergency Department,132,7
07/20/20,07/18/20,Health District,Richmond,Central Region,Urgent Care,340,31
07/20/20,07/18/20,Health District,Roanoke,Southwest Region,Emergency Department,86,8
07/20/20,07/18/20,Health District,Roanoke,Southwest Region,Urgent Care,54,12
07/20/20,07/18/20,Health District,Southside,Central Region,Emergency Department,52,7
07/20/20,07/18/20,Health District,Southside,Central Region,Urgent Care,11,31
07/20/20,07/18/20,Health District,Thomas Jefferson,Northwest Region,Emergency Department,55,4
07/20/20,07/18/20,Health District,Thomas Jefferson,Northwest Region,Urgent Care,14,16
07/20/20,07/18/20,Health District,Three Rivers,Eastern Region,Emergency Department,76,6
07/20/20,07/18/20,Health District,Three Rivers,Eastern Region,Urgent Care,160,23
07/20/20,07/18/20,Health District,Virginia Beach,Eastern Region,Emergency Department,327,9
07/20/20,07/18/20,Health District,Virginia Beach,Eastern Region,Urgent Care,638,24
07/20/20,07/18/20,Health District,West Piedmont,Southwest Region,Emergency Department,71,7
07/20/20,07/18/20,Health District,West Piedmont,Southwest Region,Urgent Care,28,8
07/20/20,07/18/20,Health District,Western Tidewater,Eastern Region,Emergency Department,121,7
07/20/20,07/18/20,Health District,Western Tidewater,Eastern Region,Urgent Care,76,22
07/20/20,07/18/20,State,Virginia,All,Emergency Department,4106,7
07/20/20,07/18/20,State,Virginia,All,Urgent Care,7459,25
07/20/20,07/11/20,Health District,Alexandria,Northern Region,Emergency Department,45,7
07/20/20,07/11/20,Health District,Alexandria,Northern Region,Urgent Care,102,38
07/20/20,07/11/20,Health District,Alleghany,Southwest Region,Emergency Department,87,7
07/20/20,07/11/20,Health District,Alleghany,Southwest Region,Urgent Care,49,6
07/20/20,07/11/20,Health District,Arlington,Northern Region,Emergency Department,41,6
07/20/20,07/11/20,Health District,Arlington,Northern Region,Urgent Care,85,23
07/20/20,07/11/20,Health District,Central Shenandoah,Northwest Region,Emergency Department,115,5
07/20/20,07/11/20,Health District,Central Shenandoah,Northwest Region,Urgent Care,31,9
07/20/20,07/11/20,Health District,Central Virginia,Southwest Region,Emergency Department,49,4
07/20/20,07/11/20,Health District,Central Virginia,Southwest Region,Urgent Care,11,8
07/20/20,07/11/20,Health District,Chesapeake,Eastern Region,Emergency Department,220,12
07/20/20,07/11/20,Health District,Chesapeake,Eastern Region,Urgent Care,500,26
07/20/20,07/11/20,Health District,Chesterfield,Central Region,Emergency Department,214,8
07/20/20,07/11/20,Health District,Chesterfield,Central Region,Urgent Care,613,27
07/20/20,07/11/20,Health District,Chickahominy,Central Region,Emergency Department,46,4
07/20/20,07/11/20,Health District,Chickahominy,Central Region,Urgent Care,165,27
07/20/20,07/11/20,Health District,Crater,Central Region,Emergency Department,160,7
07/20/20,07/11/20,Health District,Crater,Central Region,Urgent Care,227,27
07/20/20,07/11/20,Health District,Cumberland Plateau,Southwest Region,Emergency Department,48,5
07/20/20,07/11/20,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
07/20/20,07/11/20,Health District,Eastern Shore,Eastern Region,Emergency Department,15,4
07/20/20,07/11/20,Health District,Eastern Shore,Eastern Region,Urgent Care,3,23
07/20/20,07/11/20,Health District,Fairfax,Northern Region,Emergency Department,260,7
07/20/20,07/11/20,Health District,Fairfax,Northern Region,Urgent Care,853,28
07/20/20,07/11/20,Health District,Hampton,Eastern Region,Emergency Department,77,6
07/20/20,07/11/20,Health District,Hampton,Eastern Region,Urgent Care,365,34
07/20/20,07/11/20,Health District,Henrico,Central Region,Emergency Department,183,6
07/20/20,07/11/20,Health District,Henrico,Central Region,Urgent Care,492,27
07/20/20,07/11/20,Health District,Lenowisco,Southwest Region,Emergency Department,24,4
07/20/20,07/11/20,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
07/20/20,07/11/20,Health District,Lord Fairfax,Northwest Region,Emergency Department,100,5
07/20/20,07/11/20,Health District,Lord Fairfax,Northwest Region,Urgent Care,60,8
07/20/20,07/11/20,Health District,Loudoun,Northern Region,Emergency Department,135,9
07/20/20,07/11/20,Health District,Loudoun,Northern Region,Urgent Care,468,36
07/20/20,07/11/20,Health District,Mount Rogers,Southwest Region,Emergency Department,46,3
07/20/20,07/11/20,Health District,Mount Rogers,Southwest Region,Urgent Care,2,2
07/20/20,07/11/20,Health District,New River,Southwest Region,Emergency Department,89,6
07/20/20,07/11/20,Health District,New River,Southwest Region,Urgent Care,15,2
07/20/20,07/11/20,Health District,Norfolk,Eastern Region,Emergency Department,299,11
07/20/20,07/11/20,Health District,Norfolk,Eastern Region,Urgent Care,148,22
07/20/20,07/11/20,Health District,Peninsula,Eastern Region,Emergency Department,194,7
07/20/20,07/11/20,Health District,Peninsula,Eastern Region,Urgent Care,701,30
07/20/20,07/11/20,Health District,Piedmont,Central Region,Emergency Department,36,4
07/20/20,07/11/20,Health District,Piedmont,Central Region,Urgent Care,33,32
07/20/20,07/11/20,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,72,9
07/20/20,07/11/20,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
07/20/20,07/11/20,Health District,Portsmouth,Eastern Region,Emergency Department,138,10
07/20/20,07/11/20,Health District,Portsmouth,Eastern Region,Urgent Care,97,18
07/20/20,07/11/20,Health District,Prince William,Northern Region,Emergency Department,132,5
07/20/20,07/11/20,Health District,Prince William,Northern Region,Urgent Care,791,36
07/20/20,07/11/20,Health District,Rappahannock,Northwest Region,Emergency Department,135,6
07/20/20,07/11/20,Health District,Rappahannock,Northwest Region,Urgent Care,255,18
07/20/20,07/11/20,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,67,5
07/20/20,07/11/20,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,65,22
07/20/20,07/11/20,Health District,Richmond,Central Region,Emergency Department,164,8
07/20/20,07/11/20,Health District,Richmond,Central Region,Urgent Care,336,30
07/20/20,07/11/20,Health District,Roanoke,Southwest Region,Emergency Department,102,10
07/20/20,07/11/20,Health District,Roanoke,Southwest Region,Urgent Care,48,14
07/20/20,07/11/20,Health District,Southside,Central Region,Emergency Department,45,6
07/20/20,07/11/20,Health District,Southside,Central Region,Urgent Care,9,23
07/20/20,07/11/20,Health District,Thomas Jefferson,Northwest Region,Emergency Department,53,5
07/20/20,07/11/20,Health District,Thomas Jefferson,Northwest Region,Urgent Care,17,22
07/20/20,07/11/20,Health District,Three Rivers,Eastern Region,Emergency Department,58,4
07/20/20,07/11/20,Health District,Three Rivers,Eastern Region,Urgent Care,219,31
07/20/20,07/11/20,Health District,Virginia Beach,Eastern Region,Emergency Department,271,8
07/20/20,07/11/20,Health District,Virginia Beach,Eastern Region,Urgent Care,574,21
07/20/20,07/11/20,Health District,West Piedmont,Southwest Region,Emergency Department,66,6
07/20/20,07/11/20,Health District,West Piedmont,Southwest Region,Urgent Care,22,7
07/20/20,07/11/20,Health District,Western Tidewater,Eastern Region,Emergency Department,119,7
07/20/20,07/11/20,Health District,Western Tidewater,Eastern Region,Urgent Care,73,21
07/20/20,07/11/20,State,Virginia,All,Emergency Department,3905,7
07/20/20,07/11/20,State,Virginia,All,Urgent Care,7429,25
07/20/20,07/04/20,Health District,Alexandria,Northern Region,Emergency Department,48,8
07/20/20,07/04/20,Health District,Alexandria,Northern Region,Urgent Care,101,40
07/20/20,07/04/20,Health District,Alleghany,Southwest Region,Emergency Department,83,7
07/20/20,07/04/20,Health District,Alleghany,Southwest Region,Urgent Care,28,6
07/20/20,07/04/20,Health District,Arlington,Northern Region,Emergency Department,46,7
07/20/20,07/04/20,Health District,Arlington,Northern Region,Urgent Care,87,22
07/20/20,07/04/20,Health District,Central Shenandoah,Northwest Region,Emergency Department,105,5
07/20/20,07/04/20,Health District,Central Shenandoah,Northwest Region,Urgent Care,26,9
07/20/20,07/04/20,Health District,Central Virginia,Southwest Region,Emergency Department,28,2
07/20/20,07/04/20,Health District,Central Virginia,Southwest Region,Urgent Care,9,7
07/20/20,07/04/20,Health District,Chesapeake,Eastern Region,Emergency Department,168,10
07/20/20,07/04/20,Health District,Chesapeake,Eastern Region,Urgent Care,359,21
07/20/20,07/04/20,Health District,Chesterfield,Central Region,Emergency Department,180,7
07/20/20,07/04/20,Health District,Chesterfield,Central Region,Urgent Care,565,26
07/20/20,07/04/20,Health District,Chickahominy,Central Region,Emergency Department,47,5
07/20/20,07/04/20,Health District,Chickahominy,Central Region,Urgent Care,135,25
07/20/20,07/04/20,Health District,Crater,Central Region,Emergency Department,111,6
07/20/20,07/04/20,Health District,Crater,Central Region,Urgent Care,197,27
07/20/20,07/04/20,Health District,Cumberland Plateau,Southwest Region,Emergency Department,39,4
07/20/20,07/04/20,Health District,Cumberland Plateau,Southwest Region,Urgent Care,1,13
07/20/20,07/04/20,Health District,Eastern Shore,Eastern Region,Emergency Department,20,6
07/20/20,07/04/20,Health District,Eastern Shore,Eastern Region,Urgent Care,4,40
07/20/20,07/04/20,Health District,Fairfax,Northern Region,Emergency Department,218,6
07/20/20,07/04/20,Health District,Fairfax,Northern Region,Urgent Care,815,29
07/20/20,07/04/20,Health District,Hampton,Eastern Region,Emergency Department,45,4
07/20/20,07/04/20,Health District,Hampton,Eastern Region,Urgent Care,254,27
07/20/20,07/04/20,Health District,Henrico,Central Region,Emergency Department,180,7
07/20/20,07/04/20,Health District,Henrico,Central Region,Urgent Care,413,23
07/20/20,07/04/20,Health District,Lenowisco,Southwest Region,Emergency Department,20,3
07/20/20,07/04/20,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
07/20/20,07/04/20,Health District,Lord Fairfax,Northwest Region,Emergency Department,70,4
07/20/20,07/04/20,Health District,Lord Fairfax,Northwest Region,Urgent Care,52,7
07/20/20,07/04/20,Health District,Loudoun,Northern Region,Emergency Department,101,7
07/20/20,07/04/20,Health District,Loudoun,Northern Region,Urgent Care,484,34
07/20/20,07/04/20,Health District,Mount Rogers,Southwest Region,Emergency Department,47,3
07/20/20,07/04/20,Health District,Mount Rogers,Southwest Region,Urgent Care,2,2
07/20/20,07/04/20,Health District,New River,Southwest Region,Emergency Department,51,4
07/20/20,07/04/20,Health District,New River,Southwest Region,Urgent Care,11,2
07/20/20,07/04/20,Health District,Norfolk,Eastern Region,Emergency Department,197,8
07/20/20,07/04/20,Health District,Norfolk,Eastern Region,Urgent Care,121,19
07/20/20,07/04/20,Health District,Peninsula,Eastern Region,Emergency Department,156,6
07/20/20,07/04/20,Health District,Peninsula,Eastern Region,Urgent Care,471,24
07/20/20,07/04/20,Health District,Piedmont,Central Region,Emergency Department,31,4
07/20/20,07/04/20,Health District,Piedmont,Central Region,Urgent Care,21,27
07/20/20,07/04/20,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,52,7
07/20/20,07/04/20,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,13
07/20/20,07/04/20,Health District,Portsmouth,Eastern Region,Emergency Department,94,8
07/20/20,07/04/20,Health District,Portsmouth,Eastern Region,Urgent Care,57,11
07/20/20,07/04/20,Health District,Prince William,Northern Region,Emergency Department,141,6
07/20/20,07/04/20,Health District,Prince William,Northern Region,Urgent Care,782,37
07/20/20,07/04/20,Health District,Rappahannock,Northwest Region,Emergency Department,135,6
07/20/20,07/04/20,Health District,Rappahannock,Northwest Region,Urgent Care,229,18
07/20/20,07/04/20,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,53,5
07/20/20,07/04/20,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,46,18
07/20/20,07/04/20,Health District,Richmond,Central Region,Emergency Department,122,7
07/20/20,07/04/20,Health District,Richmond,Central Region,Urgent Care,289,28
07/20/20,07/04/20,Health District,Roanoke,Southwest Region,Emergency Department,95,10
07/20/20,07/04/20,Health District,Roanoke,Southwest Region,Urgent Care,16,6
07/20/20,07/04/20,Health District,Southside,Central Region,Emergency Department,35,5
07/20/20,07/04/20,Health District,Southside,Central Region,Urgent Care,10,26
07/20/20,07/04/20,Health District,Thomas Jefferson,Northwest Region,Emergency Department,52,5
07/20/20,07/04/20,Health District,Thomas Jefferson,Northwest Region,Urgent Care,11,13
07/20/20,07/04/20,Health District,Three Rivers,Eastern Region,Emergency Department,61,5
07/20/20,07/04/20,Health District,Three Rivers,Eastern Region,Urgent Care,140,23
07/20/20,07/04/20,Health District,Virginia Beach,Eastern Region,Emergency Department,170,6
07/20/20,07/04/20,Health District,Virginia Beach,Eastern Region,Urgent Care,485,20
07/20/20,07/04/20,Health District,West Piedmont,Southwest Region,Emergency Department,65,7
07/20/20,07/04/20,Health District,West Piedmont,Southwest Region,Urgent Care,12,4
07/20/20,07/04/20,Health District,Western Tidewater,Eastern Region,Emergency Department,98,7
07/20/20,07/04/20,Health District,Western Tidewater,Eastern Region,Urgent Care,76,23
07/20/20,07/04/20,State,Virginia,All,Emergency Department,3164,6
07/20/20,07/04/20,State,Virginia,All,Urgent Care,6310,23
07/20/20,06/27/20,Health District,Alexandria,Northern Region,Emergency Department,28,5
07/20/20,06/27/20,Health District,Alexandria,Northern Region,Urgent Care,78,39
07/20/20,06/27/20,Health District,Alleghany,Southwest Region,Emergency Department,90,8
07/20/20,06/27/20,Health District,Alleghany,Southwest Region,Urgent Care,30,5
07/20/20,06/27/20,Health District,Arlington,Northern Region,Emergency Department,32,5
07/20/20,06/27/20,Health District,Arlington,Northern Region,Urgent Care,89,24
07/20/20,06/27/20,Health District,Central Shenandoah,Northwest Region,Emergency Department,76,4
07/20/20,06/27/20,Health District,Central Shenandoah,Northwest Region,Urgent Care,11,4
07/20/20,06/27/20,Health District,Central Virginia,Southwest Region,Emergency Department,24,2
07/20/20,06/27/20,Health District,Central Virginia,Southwest Region,Urgent Care,15,11
07/20/20,06/27/20,Health District,Chesapeake,Eastern Region,Emergency Department,92,6
07/20/20,06/27/20,Health District,Chesapeake,Eastern Region,Urgent Care,323,22
07/20/20,06/27/20,Health District,Chesterfield,Central Region,Emergency Department,169,7
07/20/20,06/27/20,Health District,Chesterfield,Central Region,Urgent Care,595,29
07/20/20,06/27/20,Health District,Chickahominy,Central Region,Emergency Department,52,5
07/20/20,06/27/20,Health District,Chickahominy,Central Region,Urgent Care,167,29
07/20/20,06/27/20,Health District,Crater,Central Region,Emergency Department,139,7
07/20/20,06/27/20,Health District,Crater,Central Region,Urgent Care,224,30
07/20/20,06/27/20,Health District,Cumberland Plateau,Southwest Region,Emergency Department,30,3
07/20/20,06/27/20,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
07/20/20,06/27/20,Health District,Eastern Shore,Eastern Region,Emergency Department,24,7
07/20/20,06/27/20,Health District,Eastern Shore,Eastern Region,Urgent Care,4,36
07/20/20,06/27/20,Health District,Fairfax,Northern Region,Emergency Department,212,5
07/20/20,06/27/20,Health District,Fairfax,Northern Region,Urgent Care,743,29
07/20/20,06/27/20,Health District,Hampton,Eastern Region,Emergency Department,33,3
07/20/20,06/27/20,Health District,Hampton,Eastern Region,Urgent Care,234,28
07/20/20,06/27/20,Health District,Henrico,Central Region,Emergency Department,140,5
07/20/20,06/27/20,Health District,Henrico,Central Region,Urgent Care,460,27
07/20/20,06/27/20,Health District,Lenowisco,Southwest Region,Emergency Department,27,5
07/20/20,06/27/20,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
07/20/20,06/27/20,Health District,Lord Fairfax,Northwest Region,Emergency Department,98,5
07/20/20,06/27/20,Health District,Lord Fairfax,Northwest Region,Urgent Care,56,8
07/20/20,06/27/20,Health District,Loudoun,Northern Region,Emergency Department,115,8
07/20/20,06/27/20,Health District,Loudoun,Northern Region,Urgent Care,519,41
07/20/20,06/27/20,Health District,Mount Rogers,Southwest Region,Emergency Department,55,4
07/20/20,06/27/20,Health District,Mount Rogers,Southwest Region,Urgent Care,4,4
07/20/20,06/27/20,Health District,New River,Southwest Region,Emergency Department,69,5
07/20/20,06/27/20,Health District,New River,Southwest Region,Urgent Care,13,2
07/20/20,06/27/20,Health District,Norfolk,Eastern Region,Emergency Department,86,4
07/20/20,06/27/20,Health District,Norfolk,Eastern Region,Urgent Care,83,16
07/20/20,06/27/20,Health District,Peninsula,Eastern Region,Emergency Department,107,4
07/20/20,06/27/20,Health District,Peninsula,Eastern Region,Urgent Care,307,18
07/20/20,06/27/20,Health District,Piedmont,Central Region,Emergency Department,29,4
07/20/20,06/27/20,Health District,Piedmont,Central Region,Urgent Care,16,21
07/20/20,06/27/20,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,35,5
07/20/20,06/27/20,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
07/20/20,06/27/20,Health District,Portsmouth,Eastern Region,Emergency Department,69,6
07/20/20,06/27/20,Health District,Portsmouth,Eastern Region,Urgent Care,46,11
07/20/20,06/27/20,Health District,Prince William,Northern Region,Emergency Department,139,6
07/20/20,06/27/20,Health District,Prince William,Northern Region,Urgent Care,833,42
07/20/20,06/27/20,Health District,Rappahannock,Northwest Region,Emergency Department,110,5
07/20/20,06/27/20,Health District,Rappahannock,Northwest Region,Urgent Care,225,19
07/20/20,06/27/20,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,41,4
07/20/20,06/27/20,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,49,19
07/20/20,06/27/20,Health District,Richmond,Central Region,Emergency Department,149,8
07/20/20,06/27/20,Health District,Richmond,Central Region,Urgent Care,288,31
07/20/20,06/27/20,Health District,Roanoke,Southwest Region,Emergency Department,92,9
07/20/20,06/27/20,Health District,Roanoke,Southwest Region,Urgent Care,13,5
07/20/20,06/27/20,Health District,Southside,Central Region,Emergency Department,34,5
07/20/20,06/27/20,Health District,Southside,Central Region,Urgent Care,10,33
07/20/20,06/27/20,Health District,Thomas Jefferson,Northwest Region,Emergency Department,42,4
07/20/20,06/27/20,Health District,Thomas Jefferson,Northwest Region,Urgent Care,8,11
07/20/20,06/27/20,Health District,Three Rivers,Eastern Region,Emergency Department,69,5
07/20/20,06/27/20,Health District,Three Rivers,Eastern Region,Urgent Care,143,25
07/20/20,06/27/20,Health District,Virginia Beach,Eastern Region,Emergency Department,94,4
07/20/20,06/27/20,Health District,Virginia Beach,Eastern Region,Urgent Care,366,18
07/20/20,06/27/20,Health District,West Piedmont,Southwest Region,Emergency Department,55,5
07/20/20,06/27/20,Health District,West Piedmont,Southwest Region,Urgent Care,36,12
07/20/20,06/27/20,Health District,Western Tidewater,Eastern Region,Emergency Department,35,2
07/20/20,06/27/20,Health District,Western Tidewater,Eastern Region,Urgent Care,25,11
07/20/20,06/27/20,State,Virginia,All,Emergency Department,2691,5
07/20/20,06/27/20,State,Virginia,All,Urgent Care,6013,24
07/20/20,06/20/20,Health District,Alexandria,Northern Region,Emergency Department,26,5
07/20/20,06/20/20,Health District,Alexandria,Northern Region,Urgent Care,76,40
07/20/20,06/20/20,Health District,Alleghany,Southwest Region,Emergency Department,66,6
07/20/20,06/20/20,Health District,Alleghany,Southwest Region,Urgent Care,10,2
07/20/20,06/20/20,Health District,Arlington,Northern Region,Emergency Department,35,6
07/20/20,06/20/20,Health District,Arlington,Northern Region,Urgent Care,65,21
07/20/20,06/20/20,Health District,Central Shenandoah,Northwest Region,Emergency Department,73,3
07/20/20,06/20/20,Health District,Central Shenandoah,Northwest Region,Urgent Care,7,3
07/20/20,06/20/20,Health District,Central Virginia,Southwest Region,Emergency Department,25,2
07/20/20,06/20/20,Health District,Central Virginia,Southwest Region,Urgent Care,3,3
07/20/20,06/20/20,Health District,Chesapeake,Eastern Region,Emergency Department,76,5
07/20/20,06/20/20,Health District,Chesapeake,Eastern Region,Urgent Care,299,20
07/20/20,06/20/20,Health District,Chesterfield,Central Region,Emergency Department,188,8
07/20/20,06/20/20,Health District,Chesterfield,Central Region,Urgent Care,723,32
07/20/20,06/20/20,Health District,Chickahominy,Central Region,Emergency Department,49,5
07/20/20,06/20/20,Health District,Chickahominy,Central Region,Urgent Care,199,33
07/20/20,06/20/20,Health District,Crater,Central Region,Emergency Department,122,6
07/20/20,06/20/20,Health District,Crater,Central Region,Urgent Care,233,31
07/20/20,06/20/20,Health District,Cumberland Plateau,Southwest Region,Emergency Department,24,3
07/20/20,06/20/20,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
07/20/20,06/20/20,Health District,Eastern Shore,Eastern Region,Emergency Department,19,6
07/20/20,06/20/20,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
07/20/20,06/20/20,Health District,Fairfax,Northern Region,Emergency Department,229,6
07/20/20,06/20/20,Health District,Fairfax,Northern Region,Urgent Care,755,30
07/20/20,06/20/20,Health District,Hampton,Eastern Region,Emergency Department,29,3
07/20/20,06/20/20,Health District,Hampton,Eastern Region,Urgent Care,145,20
07/20/20,06/20/20,Health District,Henrico,Central Region,Emergency Department,117,5
07/20/20,06/20/20,Health District,Henrico,Central Region,Urgent Care,448,26
07/20/20,06/20/20,Health District,Lenowisco,Southwest Region,Emergency Department,15,3
07/20/20,06/20/20,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
07/20/20,06/20/20,Health District,Lord Fairfax,Northwest Region,Emergency Department,93,5
07/20/20,06/20/20,Health District,Lord Fairfax,Northwest Region,Urgent Care,55,8
07/20/20,06/20/20,Health District,Loudoun,Northern Region,Emergency Department,103,7
07/20/20,06/20/20,Health District,Loudoun,Northern Region,Urgent Care,405,36
07/20/20,06/20/20,Health District,Mount Rogers,Southwest Region,Emergency Department,46,3
07/20/20,06/20/20,Health District,Mount Rogers,Southwest Region,Urgent Care,4,4
07/20/20,06/20/20,Health District,New River,Southwest Region,Emergency Department,57,5
07/20/20,06/20/20,Health District,New River,Southwest Region,Urgent Care,5,1
07/20/20,06/20/20,Health District,Norfolk,Eastern Region,Emergency Department,91,4
07/20/20,06/20/20,Health District,Norfolk,Eastern Region,Urgent Care,68,14
07/20/20,06/20/20,Health District,Peninsula,Eastern Region,Emergency Department,85,3
07/20/20,06/20/20,Health District,Peninsula,Eastern Region,Urgent Care,252,15
07/20/20,06/20/20,Health District,Piedmont,Central Region,Emergency Department,35,4
07/20/20,06/20/20,Health District,Piedmont,Central Region,Urgent Care,29,31
07/20/20,06/20/20,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,26,4
07/20/20,06/20/20,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,14
07/20/20,06/20/20,Health District,Portsmouth,Eastern Region,Emergency Department,58,6
07/20/20,06/20/20,Health District,Portsmouth,Eastern Region,Urgent Care,47,11
07/20/20,06/20/20,Health District,Prince William,Northern Region,Emergency Department,133,6
07/20/20,06/20/20,Health District,Prince William,Northern Region,Urgent Care,902,44
07/20/20,06/20/20,Health District,Rappahannock,Northwest Region,Emergency Department,104,5
07/20/20,06/20/20,Health District,Rappahannock,Northwest Region,Urgent Care,192,16
07/20/20,06/20/20,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,48,4
07/20/20,06/20/20,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,57,20
07/20/20,06/20/20,Health District,Richmond,Central Region,Emergency Department,121,7
07/20/20,06/20/20,Health District,Richmond,Central Region,Urgent Care,318,31
07/20/20,06/20/20,Health District,Roanoke,Southwest Region,Emergency Department,77,8
