Report Date,Week End Date,Geography Type,Geography Name,VDH Health Region,Facility Type,Count of CLI Visits,Percent of CLI Visits
02/08/2021,01/30/2021,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,09/26/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,56,4
02/08/2021,03/14/2020,Health District,New River,Southwest Region,Emergency Department,109,7
02/08/2021,01/23/2021,Health District,Piedmont,Central Region,Urgent Care,62,42
02/08/2021,10/10/2020,Health District,Richmond,Central Region,Emergency Department,127,7
02/08/2021,03/21/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,297,10
02/08/2021,07/25/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,37,12
02/08/2021,12/05/2020,Health District,Norfolk,Eastern Region,Urgent Care,178,25
02/08/2021,11/07/2020,Health District,Portsmouth,Eastern Region,Emergency Department,58,5
02/08/2021,11/28/2020,Health District,Portsmouth,Eastern Region,Urgent Care,118,24
02/08/2021,11/21/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,77,5
02/08/2021,12/12/2020,Health District,Three Rivers,Eastern Region,Emergency Department,173,14
02/08/2021,03/07/2020,Health District,Crater,Central Region,Urgent Care,47,6
02/08/2021,09/26/2020,Health District,Crater,Central Region,Emergency Department,174,8
02/08/2021,05/16/2020,Health District,Southside,Central Region,Emergency Department,42,8
02/08/2021,07/11/2020,Health District,Peninsula,Eastern Region,Emergency Department,194,7
02/08/2021,01/30/2021,Health District,Arlington,Northern Region,Urgent Care,111,36
02/08/2021,06/27/2020,Health District,Central Virginia,Southwest Region,Urgent Care,15,11
02/08/2021,08/08/2020,Health District,Roanoke,Southwest Region,Emergency Department,81,8
02/08/2021,10/31/2020,Health District,Southside,Central Region,Urgent Care,7,18
02/08/2021,04/18/2020,Health District,Fairfax,Northern Region,Urgent Care,201,16
02/08/2021,11/14/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,378,35
02/08/2021,01/30/2021,Health District,Lord Fairfax,Northwest Region,Urgent Care,302,32
02/08/2021,10/31/2020,Health District,Rappahannock,Northwest Region,Emergency Department,121,6
02/08/2021,07/04/2020,Health District,Chickahominy,Central Region,Emergency Department,47,5
02/08/2021,09/12/2020,Health District,Henrico,Central Region,Emergency Department,193,7
02/08/2021,11/14/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,08/29/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,09/05/2020,Health District,Roanoke,Southwest Region,Urgent Care,11,5
02/08/2021,08/22/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,67,8
02/08/2021,11/28/2020,Health District,Henrico,Central Region,Emergency Department,285,11
02/08/2021,11/21/2020,Health District,Roanoke,Southwest Region,Urgent Care,34,13
02/08/2021,01/30/2021,Health District,Eastern Shore,Eastern Region,Emergency Department,58,17
02/08/2021,11/14/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,24,7
02/08/2021,07/25/2020,Health District,Chesapeake,Eastern Region,Emergency Department,312,17
02/08/2021,01/09/2021,Health District,Lenowisco,Southwest Region,Emergency Department,116,21
02/08/2021,05/09/2020,Health District,Chesapeake,Eastern Region,Emergency Department,93,7
02/08/2021,10/24/2020,Health District,Lenowisco,Southwest Region,Emergency Department,72,12
02/08/2021,03/21/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,83,9
02/08/2021,07/11/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,17,22
02/08/2021,08/01/2020,Health District,Chickahominy,Central Region,Urgent Care,64,13
02/08/2021,09/05/2020,Health District,Piedmont,Central Region,Urgent Care,14,13
02/08/2021,08/08/2020,Health District,Piedmont,Central Region,Emergency Department,47,6
02/08/2021,08/22/2020,Health District,Chesapeake,Eastern Region,Urgent Care,144,10
02/08/2021,10/03/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,98,7
02/08/2021,09/12/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,06/27/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,30,3
02/08/2021,06/27/2020,Health District,New River,Southwest Region,Urgent Care,13,2
02/08/2021,08/01/2020,Health District,New River,Southwest Region,Emergency Department,82,6
02/08/2021,05/09/2020,Health District,Three Rivers,Eastern Region,Emergency Department,77,8
02/08/2021,07/25/2020,Health District,Three Rivers,Eastern Region,Emergency Department,93,8
02/08/2021,10/10/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,11
02/08/2021,06/13/2020,Health District,Southside,Central Region,Urgent Care,3,15
02/08/2021,05/09/2020,Health District,Peninsula,Eastern Region,Urgent Care,133,11
02/08/2021,04/18/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
02/08/2021,09/19/2020,Health District,Alexandria,Northern Region,Emergency Department,37,6
02/08/2021,12/26/2020,Health District,Arlington,Northern Region,Emergency Department,125,18
02/08/2021,12/26/2020,Health District,Richmond,Central Region,Emergency Department,197,12
02/08/2021,12/19/2020,Health District,Alexandria,Northern Region,Urgent Care,147,46
02/08/2021,07/04/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,52,5
02/08/2021,12/05/2020,Health District,Norfolk,Eastern Region,Emergency Department,172,7
02/08/2021,04/04/2020,Health District,West Piedmont,Southwest Region,Emergency Department,48,7
02/08/2021,03/07/2020,Health District,Southside,Central Region,Urgent Care,3,8
02/08/2021,10/17/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,119,6
02/08/2021,10/03/2020,Health District,Prince William,Northern Region,Emergency Department,142,6
02/08/2021,04/25/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,4,13
02/08/2021,10/31/2020,Health District,Rappahannock,Northwest Region,Urgent Care,279,19
02/08/2021,10/17/2020,Health District,Chickahominy,Central Region,Urgent Care,162,28
02/08/2021,03/14/2020,Health District,Piedmont,Central Region,Urgent Care,11,10
02/08/2021,03/21/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,01/23/2021,Health District,New River,Southwest Region,Emergency Department,204,17
02/08/2021,07/18/2020,Health District,Norfolk,Eastern Region,Urgent Care,162,22
02/08/2021,06/27/2020,Health District,Fairfax,Northern Region,Emergency Department,212,5
02/08/2021,09/12/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,59,6
02/08/2021,08/22/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
02/08/2021,04/18/2020,Health District,Alleghany,Southwest Region,Urgent Care,30,9
02/08/2021,06/27/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,10/24/2020,Health District,Piedmont,Central Region,Emergency Department,82,10
02/08/2021,06/20/2020,Health District,Piedmont,Central Region,Urgent Care,29,31
02/08/2021,01/30/2021,Health District,Piedmont,Central Region,Emergency Department,163,19
02/08/2021,11/14/2020,Health District,Richmond,Central Region,Urgent Care,389,33
02/08/2021,09/19/2020,Health District,Henrico,Central Region,Urgent Care,379,20
02/08/2021,06/20/2020,Health District,Portsmouth,Eastern Region,Emergency Department,58,6
02/08/2021,03/14/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,145,6
02/08/2021,08/15/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,99,5
02/08/2021,12/05/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,97,31
02/08/2021,03/07/2020,Health District,Alleghany,Southwest Region,Emergency Department,72,5
02/08/2021,12/19/2020,Health District,Chickahominy,Central Region,Urgent Care,262,40
02/08/2021,12/26/2020,Health District,Chickahominy,Central Region,Emergency Department,133,13
02/08/2021,08/29/2020,Health District,Central Virginia,Southwest Region,Urgent Care,7,6
02/08/2021,04/25/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,06/06/2020,Health District,Roanoke,Southwest Region,Emergency Department,67,8
02/08/2021,05/09/2020,Health District,Crater,Central Region,Urgent Care,61,13
02/08/2021,11/28/2020,Health District,Peninsula,Eastern Region,Urgent Care,968,43
02/08/2021,10/24/2020,Health District,Chesapeake,Eastern Region,Urgent Care,423,22
02/08/2021,12/05/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,115,8
02/08/2021,09/12/2020,Health District,Peninsula,Eastern Region,Emergency Department,134,5
02/08/2021,04/25/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,36,6
02/08/2021,04/11/2020,Health District,Fairfax,Northern Region,Emergency Department,516,18
02/08/2021,08/08/2020,Health District,Loudoun,Northern Region,Urgent Care,269,24
02/08/2021,01/09/2021,Health District,Loudoun,Northern Region,Urgent Care,1278,54
02/08/2021,09/05/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,57,5
02/08/2021,05/16/2020,Health District,Chesterfield,Central Region,Emergency Department,181,8
02/08/2021,12/05/2020,Health District,Henrico,Central Region,Urgent Care,707,35
02/08/2021,01/30/2021,Health District,Roanoke,Southwest Region,Emergency Department,146,15
02/08/2021,09/05/2020,Health District,Portsmouth,Eastern Region,Emergency Department,92,8
02/08/2021,10/03/2020,Health District,Norfolk,Eastern Region,Urgent Care,69,12
02/08/2021,05/23/2020,Health District,Richmond,Central Region,Urgent Care,299,33
02/08/2021,08/22/2020,Health District,Loudoun,Northern Region,Emergency Department,115,8
02/08/2021,11/07/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
02/08/2021,01/16/2021,Health District,New River,Southwest Region,Urgent Care,33,13
02/08/2021,09/05/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,100,5
02/08/2021,09/19/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,13,5
02/08/2021,01/02/2021,Health District,Prince William,Northern Region,Urgent Care,1789,53
02/08/2021,10/10/2020,Health District,Three Rivers,Eastern Region,Emergency Department,118,9
02/08/2021,05/16/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,54,5
02/08/2021,05/09/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,34,16
02/08/2021,09/05/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,282,12
02/08/2021,07/11/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,48,3
02/08/2021,11/14/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,08/29/2020,Health District,New River,Southwest Region,Urgent Care,31,8
02/08/2021,05/30/2020,Health District,New River,Southwest Region,Emergency Department,46,4
02/08/2021,04/04/2020,Health District,West Piedmont,Southwest Region,Urgent Care,9,6
02/08/2021,05/16/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,33,19
02/08/2021,05/02/2020,Health District,Chesterfield,Central Region,Emergency Department,155,8
02/08/2021,05/30/2020,Health District,Chickahominy,Central Region,Urgent Care,131,27
02/08/2021,08/29/2020,Health District,Southside,Central Region,Urgent Care,6,25
02/08/2021,07/25/2020,Health District,Richmond,Central Region,Emergency Department,136,7
02/08/2021,06/13/2020,Health District,Norfolk,Eastern Region,Emergency Department,79,4
02/08/2021,10/03/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,19,7
02/08/2021,08/22/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,104,5
02/08/2021,09/12/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,46,6
02/08/2021,03/28/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,125,9
02/08/2021,02/06/2021,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,112,10
02/08/2021,09/26/2020,Health District,Chesapeake,Eastern Region,Emergency Department,117,7
02/08/2021,06/20/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,26,4
02/08/2021,04/11/2020,Health District,Norfolk,Eastern Region,Emergency Department,100,7
02/08/2021,01/23/2021,Health District,Roanoke,Southwest Region,Urgent Care,26,12
02/08/2021,09/12/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,15,4
02/08/2021,03/28/2020,Health District,Hampton,Eastern Region,Emergency Department,79,9
02/08/2021,07/18/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,129,8
02/08/2021,10/31/2020,Health District,Alleghany,Southwest Region,Emergency Department,156,13
02/08/2021,08/22/2020,Health District,Lenowisco,Southwest Region,Emergency Department,27,4
02/08/2021,07/25/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,89,6
02/08/2021,09/19/2020,Health District,Prince William,Northern Region,Emergency Department,159,7
02/08/2021,01/23/2021,Health District,Blue Ridge,Northwest Region,Emergency Department,169,12
02/08/2021,10/17/2020,Health District,Rappahannock,Northwest Region,Urgent Care,282,19
02/08/2021,03/14/2020,Health District,Central Virginia,Southwest Region,Emergency Department,66,4
02/08/2021,02/06/2021,Health District,Henrico,Central Region,Urgent Care,710,35
02/08/2021,03/21/2020,Health District,Richmond,Central Region,Urgent Care,40,5
02/08/2021,05/16/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
02/08/2021,01/09/2021,Health District,Lenowisco,Southwest Region,Urgent Care,1,100
02/08/2021,09/12/2020,Health District,Arlington,Northern Region,Urgent Care,65,16
02/08/2021,06/20/2020,Health District,Three Rivers,Eastern Region,Urgent Care,103,19
02/08/2021,04/18/2020,Health District,Portsmouth,Eastern Region,Emergency Department,55,7
02/08/2021,11/14/2020,Health District,Hampton,Eastern Region,Urgent Care,270,27
02/08/2021,05/16/2020,Health District,Norfolk,Eastern Region,Urgent Care,61,13
02/08/2021,01/09/2021,Health District,Loudoun,Northern Region,Emergency Department,313,20
02/08/2021,09/05/2020,Health District,Alleghany,Southwest Region,Urgent Care,22,4
02/08/2021,11/07/2020,Health District,Central Virginia,Southwest Region,Emergency Department,43,4
02/08/2021,04/11/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,5
02/08/2021,10/03/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,49,16
02/08/2021,07/11/2020,Health District,Crater,Central Region,Emergency Department,168,8
02/08/2021,08/01/2020,Health District,Southside,Central Region,Emergency Department,55,7
02/08/2021,12/12/2020,Health District,Richmond,Central Region,Emergency Department,207,12
02/08/2021,08/22/2020,Health District,West Piedmont,Southwest Region,Urgent Care,9,4
02/08/2021,10/17/2020,Health District,Alexandria,Northern Region,Urgent Care,77,31
02/08/2021,04/25/2020,Health District,Peninsula,Eastern Region,Emergency Department,101,6
02/08/2021,12/12/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,14
02/08/2021,09/12/2020,Health District,Portsmouth,Eastern Region,Urgent Care,80,16
02/08/2021,09/26/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,53,16
02/08/2021,08/08/2020,Health District,Arlington,Northern Region,Emergency Department,50,7
02/08/2021,01/09/2021,Health District,Mount Rogers,Southwest Region,Urgent Care,1,17
02/08/2021,04/25/2020,Health District,Prince William,Northern Region,Urgent Care,173,18
02/08/2021,04/25/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,37,7
02/08/2021,01/09/2021,Health District,Three Rivers,Eastern Region,Urgent Care,630,62
02/08/2021,01/09/2021,Health District,Chesterfield,Central Region,Emergency Department,528,19
02/08/2021,04/25/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,95,34
02/08/2021,08/29/2020,Health District,Fairfax,Northern Region,Emergency Department,287,7
02/08/2021,07/18/2020,Health District,Henrico,Central Region,Urgent Care,471,26
02/08/2021,01/16/2021,Health District,Richmond,Central Region,Urgent Care,688,46
02/08/2021,11/14/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,135,14
02/08/2021,06/27/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,8,11
02/08/2021,04/04/2020,Health District,Lenowisco,Southwest Region,Emergency Department,43,10
02/08/2021,12/12/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,241,18
02/08/2021,06/20/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
02/08/2021,01/23/2021,Health District,Central Shenandoah,Northwest Region,Emergency Department,328,16
02/08/2021,05/02/2020,Health District,Chickahominy,Central Region,Emergency Department,62,9
02/08/2021,09/26/2020,Health District,Crater,Central Region,Urgent Care,189,22
02/08/2021,09/26/2020,Health District,Henrico,Central Region,Emergency Department,179,6
02/08/2021,07/11/2020,Health District,Peninsula,Eastern Region,Urgent Care,701,30
02/08/2021,04/11/2020,Health District,Southside,Central Region,Urgent Care,1,9
02/08/2021,07/18/2020,Health District,Alexandria,Northern Region,Emergency Department,53,9
02/08/2021,07/18/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,74,6
02/08/2021,06/06/2020,Health District,West Piedmont,Southwest Region,Emergency Department,43,4
02/08/2021,07/04/2020,Health District,Roanoke,Southwest Region,Urgent Care,16,6
02/08/2021,05/23/2020,Health District,Three Rivers,Eastern Region,Emergency Department,67,7
02/08/2021,02/06/2021,Health District,Norfolk,Eastern Region,Emergency Department,359,15
02/08/2021,03/07/2020,Health District,Chesapeake,Eastern Region,Emergency Department,128,6
02/08/2021,01/23/2021,Health District,Hampton,Eastern Region,Emergency Department,179,16
02/08/2021,06/20/2020,Health District,Fairfax,Northern Region,Urgent Care,757,30
02/08/2021,04/18/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,25,2
02/08/2021,06/27/2020,Health District,Peninsula,Eastern Region,Emergency Department,108,4
02/08/2021,05/02/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,98,7
02/08/2021,10/03/2020,Health District,Chickahominy,Central Region,Urgent Care,152,25
02/08/2021,10/10/2020,Health District,Piedmont,Central Region,Emergency Department,85,10
02/08/2021,09/12/2020,Health District,Peninsula,Eastern Region,Urgent Care,192,10
02/08/2021,09/19/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,103,8
02/08/2021,04/25/2020,Health District,New River,Southwest Region,Urgent Care,6,4
02/08/2021,08/22/2020,Health District,Arlington,Northern Region,Emergency Department,61,9
02/08/2021,09/12/2020,Health District,Richmond,Central Region,Urgent Care,278,28
02/08/2021,05/02/2020,Health District,Southside,Central Region,Emergency Department,11,2
02/08/2021,07/11/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,05/09/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,12,20
02/08/2021,05/02/2020,Health District,Lenowisco,Southwest Region,Emergency Department,21,6
02/08/2021,11/07/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
02/08/2021,10/03/2020,Health District,New River,Southwest Region,Emergency Department,122,10
02/08/2021,01/16/2021,Health District,Lord Fairfax,Northwest Region,Urgent Care,495,43
02/08/2021,06/27/2020,Health District,Alleghany,Southwest Region,Emergency Department,90,8
02/08/2021,11/28/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,561,47
02/08/2021,05/23/2020,Health District,Chesapeake,Eastern Region,Emergency Department,95,7
02/08/2021,10/03/2020,Health District,Norfolk,Eastern Region,Emergency Department,120,5
02/08/2021,07/11/2020,Health District,Chesapeake,Eastern Region,Emergency Department,220,12
02/08/2021,08/15/2020,Health District,Norfolk,Eastern Region,Emergency Department,169,8
02/08/2021,03/14/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,30,8
02/08/2021,01/16/2021,Health District,Cumberland Plateau,Southwest Region,Emergency Department,146,17
02/08/2021,10/24/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,57,7
02/08/2021,09/19/2020,Health District,Roanoke,Southwest Region,Urgent Care,26,10
02/08/2021,11/07/2020,Health District,Roanoke,Southwest Region,Urgent Care,40,16
02/08/2021,01/09/2021,Health District,Alleghany,Southwest Region,Urgent Care,105,20
02/08/2021,12/26/2020,Health District,Chesterfield,Central Region,Urgent Care,1243,45
02/08/2021,11/28/2020,Health District,Crater,Central Region,Emergency Department,204,11
02/08/2021,12/26/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,5,38
02/08/2021,11/14/2020,Health District,Southside,Central Region,Urgent Care,4,20
02/08/2021,03/14/2020,Health District,Southside,Central Region,Emergency Department,29,3
02/08/2021,12/12/2020,Health District,West Piedmont,Southwest Region,Emergency Department,156,15
02/08/2021,07/11/2020,Health District,Hampton,Eastern Region,Urgent Care,365,34
02/08/2021,05/09/2020,Health District,Peninsula,Eastern Region,Emergency Department,96,5
02/08/2021,07/11/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,15,4
02/08/2021,08/01/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,140,10
02/08/2021,06/20/2020,Health District,Lenowisco,Southwest Region,Emergency Department,15,3
02/08/2021,09/19/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,2,25
02/08/2021,01/16/2021,Health District,Fairfax,Northern Region,Emergency Department,701,17
02/08/2021,05/16/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,143,8
02/08/2021,11/14/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,9,11
02/08/2021,05/23/2020,Health District,Piedmont,Central Region,Emergency Department,57,8
02/08/2021,04/04/2020,Health District,Piedmont,Central Region,Emergency Department,36,8
02/08/2021,05/16/2020,Health District,Hampton,Eastern Region,Emergency Department,27,3
02/08/2021,12/26/2020,Health District,Chesapeake,Eastern Region,Urgent Care,1158,49
02/08/2021,02/06/2021,Health District,Norfolk,Eastern Region,Urgent Care,297,38
02/08/2021,04/04/2020,Health District,Loudoun,Northern Region,Urgent Care,49,9
02/08/2021,05/16/2020,Health District,Central Virginia,Southwest Region,Emergency Department,17,2
02/08/2021,01/02/2021,Health District,Blue Ridge,Northwest Region,Urgent Care,54,44
02/08/2021,07/04/2020,Health District,Central Virginia,Southwest Region,Emergency Department,28,2
02/08/2021,04/18/2020,Health District,Chickahominy,Central Region,Emergency Department,53,8
02/08/2021,01/16/2021,Health District,Crater,Central Region,Urgent Care,559,45
02/08/2021,02/06/2021,Health District,Hampton,Eastern Region,Emergency Department,143,13
02/08/2021,08/29/2020,Health District,Hampton,Eastern Region,Urgent Care,155,16
02/08/2021,11/07/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
02/08/2021,05/16/2020,Health District,Alexandria,Northern Region,Emergency Department,104,20
02/08/2021,11/21/2020,Health District,Alleghany,Southwest Region,Urgent Care,66,11
02/08/2021,05/23/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,38,3
02/08/2021,03/07/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,84,5
02/08/2021,01/30/2021,Health District,West Piedmont,Southwest Region,Emergency Department,187,18
02/08/2021,01/16/2021,Health District,Virginia Beach,Eastern Region,Emergency Department,575,20
02/08/2021,01/30/2021,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,10
02/08/2021,12/19/2020,Health District,Fairfax,Northern Region,Emergency Department,612,14
02/08/2021,04/18/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,190,11
02/08/2021,10/31/2020,Health District,Fairfax,Northern Region,Emergency Department,260,6
02/08/2021,02/06/2021,Health District,Central Shenandoah,Northwest Region,Urgent Care,38,17
02/08/2021,05/09/2020,Health District,Alleghany,Southwest Region,Emergency Department,81,9
02/08/2021,08/01/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,74,4
02/08/2021,05/16/2020,Health District,Henrico,Central Region,Urgent Care,382,28
02/08/2021,10/24/2020,Health District,Portsmouth,Eastern Region,Emergency Department,58,5
02/08/2021,03/07/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,160,4
02/08/2021,05/23/2020,Health District,Roanoke,Southwest Region,Emergency Department,44,5
02/08/2021,04/04/2020,Health District,Roanoke,Southwest Region,Emergency Department,79,11
02/08/2021,06/13/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,82,5
02/08/2021,10/31/2020,Health District,Central Virginia,Southwest Region,Urgent Care,10,9
02/08/2021,09/12/2020,Health District,Central Virginia,Southwest Region,Urgent Care,10,9
02/08/2021,05/23/2020,Health District,Chesterfield,Central Region,Urgent Care,619,32
02/08/2021,04/04/2020,Health District,Chesterfield,Central Region,Urgent Care,32,3
02/08/2021,07/04/2020,Health District,Chesterfield,Central Region,Emergency Department,181,7
02/08/2021,11/28/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,206,7
02/08/2021,08/01/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,66,5
