FIPS,District,Region,Value,Class,Measure,Week
NULL,NULL,Eastern,0,2/27/2020,Epi_Curve,NULL
NULL,NULL,Eastern,0,Minimum,Onset_PH,NULL
NULL,NULL,Eastern,1,2/24/2020,Epi_Curve,NULL
NULL,NULL,Eastern,1,2/29/2020,Epi_Curve,NULL
NULL,NULL,Eastern,4,3/1/2020,Epi_Curve,NULL
NULL,NULL,Eastern,5,4/18/2020,Epi_Curve,NULL
NULL,NULL,Eastern,6,3/6/2020,Epi_Curve,NULL
NULL,NULL,Eastern,6,3/8/2020,Epi_Curve,NULL
NULL,NULL,Eastern,6,3/10/2020,Epi_Curve,NULL
NULL,NULL,Eastern,8,Median,Onset_PH,NULL
NULL,NULL,Eastern,9.637065,Mean,Onset_PH,NULL
NULL,NULL,Eastern,15,3/11/2020,Epi_Curve,NULL
NULL,NULL,Eastern,15,4/5/2020,Epi_Curve,NULL
NULL,NULL,Eastern,19,4/12/2020,Epi_Curve,NULL
NULL,NULL,Eastern,20,4/11/2020,Epi_Curve,NULL
NULL,NULL,Eastern,26,4/14/2020,Epi_Curve,NULL
NULL,NULL,Eastern,28,3/13/2020,Epi_Curve,NULL
NULL,NULL,Eastern,28,3/29/2020,Epi_Curve,NULL
NULL,NULL,Eastern,30,4/2/2020,Epi_Curve,NULL
NULL,NULL,Eastern,33,3/19/2020,Epi_Curve,NULL
NULL,NULL,Eastern,33,3/28/2020,Epi_Curve,NULL
NULL,NULL,Eastern,35,4/6/2020,Epi_Curve,NULL
NULL,NULL,Eastern,41,4/7/2020,Epi_Curve,NULL
NULL,NULL,Eastern,42,3/26/2020,Epi_Curve,NULL
NULL,NULL,Eastern,42,4/9/2020,Epi_Curve,NULL
NULL,NULL,Eastern,43,3/31/2020,Epi_Curve,NULL
NULL,NULL,Eastern,46,3/17/2020,Epi_Curve,NULL
NULL,NULL,Eastern,50,4/13/2020,Epi_Curve,NULL
NULL,NULL,Eastern,78,4/10/2020,Epi_Curve,NULL
NULL,NULL,Eastern,106,4/17/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/3/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/5/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/6/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/8/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/11/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/13/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/15/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/17/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/18/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/21/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/24/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/25/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/27/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,1/30/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/1/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/2/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/7/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/8/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/9/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/13/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/14/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/15/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/16/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/21/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,2/26/2020,Epi_Curve,NULL
NULL,NULL,Northern,0,Minimum,Onset_PH,NULL
NULL,NULL,Northern,1,2/24/2020,Epi_Curve,NULL
NULL,NULL,Northern,1,2/27/2020,Epi_Curve,NULL
NULL,NULL,Northern,1,2/29/2020,Epi_Curve,NULL
NULL,NULL,Northern,2,2/23/2020,Epi_Curve,NULL
NULL,NULL,Northern,2,2/28/2020,Epi_Curve,NULL
NULL,NULL,Northern,3,3/2/2020,Epi_Curve,NULL
NULL,NULL,Northern,4,3/3/2020,Epi_Curve,NULL
NULL,NULL,Northern,5,3/1/2020,Epi_Curve,NULL
NULL,NULL,Northern,13,3/9/2020,Epi_Curve,NULL
NULL,NULL,Northern,23,3/10/2020,Epi_Curve,NULL
NULL,NULL,Northern,29,3/11/2020,Epi_Curve,NULL
NULL,NULL,Northern,35,3/15/2020,Epi_Curve,NULL
NULL,NULL,Northern,39,3/12/2020,Epi_Curve,NULL
NULL,NULL,Northern,71,3/17/2020,Epi_Curve,NULL
NULL,NULL,Northern,91,3/18/2020,Epi_Curve,NULL
NULL,NULL,Northern,100,3/24/2020,Epi_Curve,NULL
NULL,NULL,Northern,107,3/26/2020,Epi_Curve,NULL
NULL,NULL,Northern,110,3/27/2020,Epi_Curve,NULL
NULL,NULL,Northern,117,4/11/2020,Epi_Curve,NULL
NULL,NULL,Northern,121,4/12/2020,Epi_Curve,NULL
NULL,NULL,Northern,140,4/2/2020,Epi_Curve,NULL
NULL,NULL,Northern,146,4/9/2020,Epi_Curve,NULL
NULL,NULL,Northern,150,4/4/2020,Epi_Curve,NULL
NULL,NULL,Northern,176,4/15/2020,Epi_Curve,NULL
NULL,NULL,Northern,196,4/10/2020,Epi_Curve,NULL
NULL,NULL,Northern,229,4/13/2020,Epi_Curve,NULL
NULL,NULL,Northern,239,4/16/2020,Epi_Curve,NULL
NULL,NULL,Northern,113,4/5/2020,Epi_Curve,NULL
NULL,NULL,Northern,118,4/1/2020,Epi_Curve,NULL
NULL,NULL,Northern,145,4/3/2020,Epi_Curve,NULL
NULL,NULL,Northern,152,3/30/2020,Epi_Curve,NULL
NULL,NULL,Northern,160,4/17/2020,Epi_Curve,NULL
NULL,NULL,Northern,165,4/8/2020,Epi_Curve,NULL
NULL,NULL,Northern,189,4/6/2020,Epi_Curve,NULL
NULL,NULL,Northern,190,4/7/2020,Epi_Curve,NULL
NULL,NULL,Northern,196,4/14/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/3/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/4/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/5/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/6/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/13/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/17/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/18/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/19/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/21/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/24/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/27/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/29/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/30/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/3/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/5/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/6/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/8/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/11/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/13/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/14/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/16/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/19/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/20/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/23/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/25/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/26/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,3/1/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,Minimum,Onset_PH,NULL
NULL,NULL,Northwest,1,1/1/2020,Epi_Curve,NULL
NULL,NULL,Northwest,1,2/28/2020,Epi_Curve,NULL
NULL,NULL,Northwest,1,3/6/2020,Epi_Curve,NULL
NULL,NULL,Northwest,8,Median,Onset_PH,NULL
NULL,NULL,Northwest,12,4/18/2020,Epi_Curve,NULL
NULL,NULL,Northwest,17,3/20/2020,Epi_Curve,NULL
NULL,NULL,Northwest,18,3/22/2020,Epi_Curve,NULL
NULL,NULL,Northwest,21,3/24/2020,Epi_Curve,NULL
NULL,NULL,Northwest,22,3/21/2020,Epi_Curve,NULL
NULL,NULL,Northwest,23,3/19/2020,Epi_Curve,NULL
NULL,NULL,Northwest,27,3/26/2020,Epi_Curve,NULL
NULL,NULL,Northwest,27,4/5/2020,Epi_Curve,NULL
NULL,NULL,Northwest,29,3/25/2020,Epi_Curve,NULL
NULL,NULL,Northwest,30,4/4/2020,Epi_Curve,NULL
NULL,NULL,Northwest,32,4/2/2020,Epi_Curve,NULL
NULL,NULL,Northwest,35,4/16/2020,Epi_Curve,NULL
NULL,NULL,Northwest,36,3/27/2020,Epi_Curve,NULL
NULL,NULL,Northwest,36,4/3/2020,Epi_Curve,NULL
NULL,NULL,Northwest,43,4/17/2020,Epi_Curve,NULL
NULL,NULL,Northwest,47,4/13/2020,Epi_Curve,NULL
NULL,NULL,Northwest,50,4/9/2020,Epi_Curve,NULL
NULL,NULL,Northwest,53,4/7/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/5/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/7/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/8/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/10/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/13/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/15/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/16/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/17/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/18/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/20/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/21/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/23/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/24/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/26/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/29/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/31/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/5/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/7/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/8/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/10/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/13/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/15/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/2/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/7/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/8/2020,Epi_Curve,NULL
